CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
176;MT;37781;B;20;0;;1.99302;763,07;0.15412;AZUL;366;;0
176;MT;48223;B;20;0;;2.24873;670,42;0.17961;AZUL;303;;0
177;MT;29258;A;25;0;;1.84064;501,07;0.18113;AZUL;346;;0
177;MT;29258;A;25;0;;1.84064;501,07;0.18113;AZUL;366;;0
177;MT;96833;A;4;0;;1.75245;616,27;0.08471;AZUL;303;;0
178;MT;39198;E;6;0;;1.60611;750,91;0.06869;AZUL;303;;0
178;MT;40864;B;28;0;;3.88273;804,17;0.08853;AZUL;346;;0
178;MT;40864;B;28;0;;3.88273;804,17;0.08853;AZUL;366;;0
179;MT;29466;B;10;0;;2.23451;511,21;0.18219;AZUL;346;;0
179;MT;29466;B;10;0;;2.23451;511,21;0.18219;AZUL;366;;0
179;MT;88786;B;17;0;;1.64372;600,60;0.08678;AZUL;303;;0
180;MT;25960;D;2;0;;3.49946;772,97;0.22381;AZUL;346;;0
180;MT;25960;D;2;0;;3.49946;772,97;0.22381;AZUL;366;;0
180;MT;60315;C;19;0;;1.75029;806,56;0.15981;AZUL;303;;0
