CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
35;CH;30480;D;;0;;3.43718;565,58;0.1696;Azul;271;;0
154;MT;30498;D;;0;;1.89965;598,90;0.17752;Azul;285;;0
80;CN;30542;A;10.0;0;;2.23508;661,90;0.18711;Azul;235;;0
156;MT;30755;D;3.0;0;;0.87277;782,51;0.21108;Azul;245;;0
107;LC;30776;B;15.0;0;;0.25565;1328,48;0.09336;Azul;241;;0
113;LC;30779;A;22.0;0;;2.01744;569,82;0.22977;Azul;241;;0
74;CN;31064;E;;0;;3.03411;686,63;0.06375;Azul;275;;0
4;CH;31098;E;;0;;1.50768;402,88;0.20262;Azul;271;;0
130;LC;31225;D;;0;;2.53193;492,47;0.10455;Azul;281;;0
145;MT;31305;A;;0;;2.00905;608,87;0.17998;Azul;285;;0
176;MT;31324;E;;0;;2.59169;775,98;0.0964;Azul;285;;0
177;MT;31374;B;16.0;0;;2.75038;606,73;0.22876;Azul;245;;0
72;CN;31427;C;;0;;3.14371;682,82;0.18685;Azul;275;;0
158;MT;31464;D;;0;;1.97483;710,42;0.09503;Azul;285;;0
147;MT;31691;C;;0;;2.86686;596,65;0.14986;Azul;285;;0
140;MT;31769;B;;0;;2.40585;796,57;0.16438;Azul;285;;0
107;LC;31873;E;;0;;1.60159;536,99;0.20216;Azul;281;;0
128;LC;31874;B;;0;;3.03387;549,63;0.19915;Azul;281;;0
72;CN;31888;B;2.0;0;;1.44387;555,02;0.22037;Azul;235;;0
13;CH;31927;A;;0;;2.36019;523,33;0.19047;Azul;271;;0
28;CH;31988;C;;0;;1.50436;653,26;0.2123;Azul;271;;0
75;CN;32095;B;1.0;0;;1.42096;665,97;0.22314;Azul;235;;0
136;MT;32149;B;24.0;0;;1.174;783,93;0.24418;Azul;245;;0
121;LC;32286;D;3.0;0;;1.88709;499,63;0.04061;Azul;241;;0
71;CN;32424;B;;0;;2.14072;569,33;0.20283;Azul;275;;0
124;LC;32446;C;10.0;0;;2.48775;450,19;0.23584;Azul;241;;0
2;CH;32577;E;20.0;0;;3.29749;564,19;0.20016;Azul;231;;0
61;CN;32692;B;;0;;1.46133;555,45;0.23627;Azul;275;;0
174;MT;32733;B;;0;;1.48991;833,70;0.17159;Azul;285;;0
136;MT;32918;D;;0;;1.78929;562,29;0.1805;Azul;285;;0
93;LC;32925;B;7.0;0;;2.07413;574,48;0.1933;Azul;241;1.0;0
138;MT;33017;D;20.0;0;;1.58698;556,57;0.15746;Azul;245;;0
171;MT;33076;D;12.0;0;;1.18579;781,65;0.17915;Azul;245;;0
126;LC;33156;E;15.0;0;;2.66055;722,88;0.26741;Azul;241;;0
146;MT;33312;C;;0;;2.95002;713,38;0.07389;Azul;285;;0
166;MT;33393;C;;0;;2.23517;566,25;0.18683;Azul;285;;0
100;LC;33501;B;25.0;0;;2.44112;726,45;0.23131;Azul;241;;0
21;CH;34993;E;;0;;1.79394;617,94;0.17976;Azul;271;;0
9;CH;35651;E;25.0;0;;1.47435;503,53;0.01377;Azul;231;;0
122;LC;35667;C;;0;;1.7489;481,83;0.20797;Azul;281;;0
49;CN;35713;C;;0;;3.53378;722,44;0.23777;Azul;275;;0
119;LC;36866;D;16.0;0;;2.85858;762,69;0.20354;Azul;241;;0
105;LC;36887;E;28.0;0;;2.05878;595,93;0.18298;Azul;241;;0
3;CH;37009;D;;0;;3.35048;584,55;0.17939;Azul;271;;0
54;CN;37144;E;13.0;0;;3.27378;623,99;0.10045;Azul;235;;0
145;MT;37274;C;4.0;0;;1.74587;717,50;0.30318;Azul;245;;0
12;CH;37508;E;;0;;2.58308;747,62;0.19443;Azul;271;;0
27;CH;37527;D;;0;;3.62267;665,80;0.11669;Azul;271;;0
31;CH;37544;C;;0;;1.64523;645,47;0.21986;Azul;271;;0
97;LC;37681;B;9.0;0;;1.67462;455,84;0.10694;Azul;241;;0
56;CN;37729;E;16.0;0;;2.09189;662,99;0.09788;Azul;235;;0
15;CH;37736;D;25.0;0;;2.78268;611,38;0.19865;Azul;231;;0
31;CH;37753;C;6.0;0;;2.41405;641,33;0.13744;Azul;231;;0
137;MT;37765;C;;0;;1.81336;551,93;0.17909;Azul;285;;0
166;MT;38013;D;17.0;0;;1.2254;580,61;0.17857;Azul;245;;0
42;CH;38029;C;10.0;0;;2.8032;530,66;0.18845;Azul;231;;0
141;MT;38044;D;;0;;1.36528;413,68;0.2001;Azul;285;;0
113;LC;38151;E;;0;;2.88691;508,48;0.1734;Azul;281;;0
117;LC;38224;A;;0;;2.86378;583,64;0.24663;Azul;281;;0
1;CH;38296;B;;0;;1.61671;663,07;0.22094;Azul;271;;0
44;CH;38491;B;;0;;3.41151;557,67;0.19108;Azul;271;;0
174;MT;38545;D;23.0;0;;2.00377;851,93;0.20374;Azul;245;;0
115;LC;38570;B;20.0;0;;2.78639;501,22;0.2028;Azul;241;;0
40;CH;38649;D;;0;;1.30403;536,66;0.21187;Azul;271;;0
68;CN;38844;B;;0;;3.3484;620,48;0.17526;Azul;275;;0
170;MT;38852;B;29.0;0;;1.65509;778,73;0.08102;Azul;245;;0
180;MT;38952;E;;0;;1.59553;566,00;0.18671;Azul;285;;0
119;LC;38983;A;;0;;4.64338;551,35;0.15352;Azul;281;;0
12;CH;39034;E;19.0;0;;2.7462;589,41;0.13599;Azul;231;;0
128;LC;39100;B;1.0;0;;0.99607;641,24;0.30355;Azul;241;;0
25;CH;39287;A;;0;;2.93476;665,21;0.11027;Azul;271;;0
85;CN;39317;B;15.0;0;;1.51647;592,89;0.16028;Azul;235;;0
86;CN;39394;A;;0;;3.11131;677,66;0.19106;Azul;275;;0
141;MT;39806;C;14.0;0;;2.62877;701,35;0.11918;Azul;245;;0
173;MT;39817;C;1.0;0;;1.76491;626,47;0.11821;Azul;245;;0
10;CH;39921;E;;0;;2.42926;636,83;0.24586;Azul;271;;0
47;CN;39964;C;12.0;0;;2.32469;572,46;0.20376;Azul;235;;0
120;LC;39968;C;26.0;0;;2.83447;545,27;0.20835;Azul;241;;0
160;MT;39997;C;;0;;2.98339;727,40;0.12458;Azul;285;;0
180;MT;40302;D;22.0;0;;0.79707;1035,02;0.16493;Azul;245;;0
34;CH;40455;C;3.0;0;;1.58173;649,33;0.23507;Azul;231;;0
153;MT;40487;C;9.0;0;;1.63224;656,73;0.11271;Azul;245;;0
149;MT;40489;A;;0;;1.14561;577,55;0.23137;Azul;285;;0
94;LC;40984;B;;0;;2.54976;574,32;0.19292;Azul;281;1.0;0
16;CH;41109;A;1.0;0;;2.50024;713,14;0.22077;Azul;231;;0
104;LC;41372;D;;0;;1.84494;550,49;0.24621;Azul;281;;0
176;MT;41659;B;15.0;0;;1.44654;460,04;0.20014;Azul;245;;0
140;MT;41816;B;26.0;0;;1.49174;457,70;0.19323;Azul;245;;0
132;LC;42080;C;24.0;0;;6.00028;566,06;0.20764;Azul;241;;0
121;LC;42096;D;;0;;1.68888;613,15;0.12376;Azul;281;;0
60;CN;42180;C;;0;;3.32441;566,07;0.16278;Azul;275;;0
116;LC;42410;B;;0;;2.01314;508,20;0.19984;Azul;281;;0
179;MT;42676;C;;0;;1.10203;548,45;0.17316;Azul;285;;0
123;LC;42823;C;;0;;3.47286;524,40;0.14721;Azul;281;;0
10;CH;43249;A;2.0;0;;2.11915;702,38;0.11164;Azul;231;;0
170;MT;43427;A;;0;;3.53098;700,96;0.1341;Azul;285;;0
156;MT;43447;B;;0;;2.34791;686,07;0.2488;Azul;285;;0
175;MT;43452;D;;0;;1.57568;509,80;0.21883;Azul;285;;0
173;MT;44048;C;;0;;1.85996;398,40;0.19782;Azul;285;;0
13;CH;44229;D;23.0;0;;4.76122;605,19;0.16238;Azul;231;;0
163;MT;44280;E;;0;;2.81798;659,22;0.16218;Azul;285;;0
178;MT;44621;A;;0;;2.56042;601,67;0.09796;Azul;285;;0
4;CH;45004;E;27.0;0;;1.88123;560,94;0.24326;Azul;231;;0
111;LC;45068;C;12.0;0;;2.17653;591,37;0.18486;Azul;241;;0
101;LC;46448;B;3.0;0;;2.04877;606,02;0.13099;Azul;241;;0
44;CH;47183;B;5.0;0;;1.8767;556,91;0.39136;Azul;231;;0
94;LC;47771;A;6.0;0;;1.9177;538,65;0.2379;Azul;241;0.0;0
103;LC;47829;D;;0;;2.43304;529,68;0.09978;Azul;281;;0
48;CN;48393;C;;0;;2.79199;556,50;0.17441;Azul;275;;0
92;LC;48578;C;5.0;0;;3.09624;618,68;0.13462;Azul;241;1.0;0
104;LC;48839;D;16.0;0;;1.99627;582,42;0.08122;Azul;241;;0
161;MT;49204;A;21.0;0;;3.46951;911,40;0.1258;Azul;245;;0
108;LC;49341;A;14.0;0;;1.74076;664,18;0.12532;Azul;241;;0
131;LC;49858;E;13.0;0;;3.22654;562,81;0.17134;Azul;241;;0
89;CN;49870;D;;0;;0.30027;952,89;0.05032;Azul;275;;0
3;CH;50212;A;23.0;0;;3.51583;616,63;0.23736;Azul;231;;0
106;LC;52712;E;29.0;0;;2.78897;558,49;0.1629;Azul;241;;0
102;LC;53038;B;19.0;0;;1.25041;444,67;0.02065;Azul;241;;0
57;CN;53544;C;8.0;0;;2.0418;658,17;0.15275;Azul;235;;0
70;CN;53958;B;6.0;0;;0.01929;0,00;0.21513;Azul;235;;0
1;CH;53985;A;30.0;0;;2.27373;604,34;0.17767;Azul;231;;0
76;CN;54020;C;25.0;0;;3.32423;706,06;0.21201;Azul;235;;0
158;MT;54184;B;23.0;0;;1.76806;606,27;0.21458;Azul;245;;0
73;CN;54393;C;22.0;0;;2.55499;634,59;0.1744;Azul;235;;0
134;LC;54733;C;18.0;0;;1.83997;691,23;0.2463;Azul;241;;0
117;LC;55039;E;27.0;0;;2.18096;606,17;0.13521;Azul;241;;0
96;LC;55082;C;;0;;2.2247;656,89;0.24356;Azul;281;;0
6;CH;55293;D;15.0;0;;1.97979;619,24;0.10246;Azul;231;;0
49;CN;55314;D;23.0;0;;0.5518;628,25;0.0645;Azul;235;;0
124;LC;55501;E;;0;;2.46347;457,37;0.03546;Azul;281;;0
92;LC;55983;D;;0;;0.85011;614,54;0.06824;Azul;281;1.0;0
178;MT;60078;E;10.0;0;;1.77201;670,47;0.12269;Azul;245;;0
164;MT;60361;A;2.0;0;;1.70587;819,64;0.20825;Azul;245;;0
67;CN;60855;D;14.0;0;;1.12476;526,04;0.00964;Azul;235;;0
68;CN;61065;E;5.0;0;;1.93234;547,12;0.16976;Azul;235;;0
112;LC;61273;D;12.0;0;;0.93696;815,37;0.14187;Azul;241;;0
175;MT;61391;B;19.0;0;;1.86527;744,22;0.16755;Azul;245;;0
94;LC;62205;D;6.0;0;;2.97105;567,87;0.08576;Azul;241;1.0;0
135;LC;62390;C;23.0;0;;1.58932;564,96;0.10588;Azul;241;;0
139;MT;62901;E;1.0;0;;1.54884;596,43;0.24491;Azul;245;;0
165;MT;63152;B;22.0;0;;2.14018;740,05;0.21976;Azul;245;;0
26;CH;63586;A;12.0;0;;1.91052;645,23;0.5;Azul;231;;0
99;LC;67049;A;17.0;0;;3.11355;782,99;0.17792;Azul;241;;0
95;LC;67408;A;8.0;0;;2.13891;549,66;0.18445;Azul;241;1.0;0
125;LC;68953;C;2.0;0;;1.44179;514,20;0.0969;Azul;241;;0
35;CH;77413;B;14.0;0;;2.60776;660,74;0.06504;Azul;231;;0
50;CN;77480;B;7.0;0;;2.77559;651,82;0.17321;Azul;235;;0
30;CH;77654;B;26.0;0;;1.56624;675,39;0.07902;Azul;231;;0
130;LC;78238;C;17.0;0;;3.11375;554,64;0.18363;Azul;241;;0
127;LC;78274;A;17.0;0;;2.85621;581,47;0.15545;Azul;241;;0
98;LC;78423;D;17.0;0;;1.48459;528,16;0.05765;Azul;241;;0
151;MT;79233;A;30.0;0;;1.49081;951,72;0.09464;Azul;245;;0
137;MT;81583;A;9.0;0;;1.33762;731,70;0.20623;Azul;245;;0
154;MT;81781;E;21.0;0;;3.4161;931,59;0.12228;Azul;245;;0
55;CN;82032;B;27.0;0;;1.31392;810,61;0.1913;Azul;235;;0
