CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
10;LC;118215;A;2;0;;3.60176;595,34;0.15078;Azul;511;;0
11;LC;96909;E;4;0;;1.95791;493,90;0.0568;Azul;551;;0
11;LC;118207;D;11;0;;1.28486;598,54;0.11899;Azul;511;;0
12;LC;63561;A;12;0;;4.43539;587,96;0.1725;Azul;551;;0
12;LC;118170;D;23;0;;1.60663;541,55;0.00227;Azul;511;;0
13;LC;32254;A;9;0;;2.22449;495,07;0.21063;Azul;551;;0
13;LC;90165;B;15;0;;3.81799;597,59;0.19228;Azul;511;;0
14;LC;82391;E;17;0;;2.58466;580,20;0.13235;Azul;551;;0
14;LC;118232;E;16;0;;0.78671;666,06;0.07838;Azul;511;;0
15;LC;60118;C;25;0;;1.96907;567,40;0.18127;Azul;551;;0
15;LC;118174;C;19;0;;3.99087;586,88;0.1868;Azul;511;;0
16;LC;38780;B;4;0;;1.67379;604,22;0.22283;Azul;551;;0
16;LC;76167;D;1;0;;1.82086;522,83;0.00715;Azul;511;;0
17;LC;49170;C;22;0;;2.92675;525,57;0.17805;Azul;551;;0
17;LC;68624;A;30;0;;1.7516;475,04;0.17322;Azul;511;;0
18;LC;77451;B;18;0;;1.72426;541,14;0.19842;Azul;551;;0
18;LC;96525;A;28;0;;3.89027;576,25;0.11963;Azul;511;;0
19;LC;42875;B;15;0;;2.13801;623,59;0.15857;Azul;551;;0
19;LC;89317;E;28;0;;3.23142;481,16;0.16189;Azul;511;;0
20;LC;77601;E;21;0;;0.94826;535,00;0.25475;Azul;551;;0
20;LC;86496;C;30;0;;2.30147;521,94;0.08452;Azul;511;;0
21;LC;96915;C;2;0;;1.32994;545,60;0.21237;Azul;551;;0
21;LC;118256;D;17;0;;1.92141;654,99;0.12387;Azul;511;;0
22;LC;86328;D;26;0;;2.3444;584,67;0.21744;Azul;551;;0
22;LC;118306;A;16;0;;2.85223;604,20;0.12609;Azul;511;;0
23;LC;47604;D;3;0;;3.23405;483,45;0.19344;Azul;551;;0
23;LC;118264;E;21;0;;1.88081;520,84;0.03365;Azul;511;;0
24;LC;85698;E;16;0;;2.85248;645,68;0.11615;Azul;551;;0
24;LC;89550;C;1;0;;3.10874;576,81;0.16616;Azul;511;;0
25;LC;14169;B;14;0;;3.00635;613,50;0.10103;Azul;511;;0
25;LC;50074;A;19;0;;2.05995;707,82;0.24568;Azul;551;;0
26;LC;61358;D;28;0;;3.78515;603,65;0.15304;Azul;551;;0
26;LC;118235;E;22;0;;1.44895;642,76;0.14063;Azul;511;;0
27;LC;61312;A;12;0;;1.80505;543,95;0.18841;Azul;551;;0
27;LC;118117;C;10;0;;2.52418;519,31;0.22915;Azul;511;;0
28;LC;81621;B;23;0;;1.90137;570,87;0.20236;Azul;551;;0
28;LC;118278;B;16;0;;2.48291;615,45;0.08973;Azul;511;;0
29;LC;59976;C;30;0;;3.49523;562,54;0.17905;Azul;511;;0
29;LC;85873;B;16;0;;1.97404;620,23;0.22056;Azul;551;;0
30;LC;23833;C;20;0;;3.34117;544,97;0.20117;Azul;511;;0
30;LC;83874;E;24;0;;1.72598;604,22;0.25255;Azul;551;;0
31;LC;81992;D;12;0;;3.58061;576,48;0.09494;Azul;511;;0
31;LC;98288;D;16;0;;2.46995;675,00;0.18546;Azul;551;;0
32;LC;29602;E;10;0;;1.90316;523,75;0.19437;Azul;551;;0
32;LC;32261;E;24;0;;4.49928;523,21;0.20659;Azul;511;;0
33;LC;68112;C;18;0;;1.88505;610,66;0.25939;Azul;551;;0
33;LC;118260;E;15;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;511;;0
34;LC;87976;E;3;0;;1.1717;589,86;0.25164;Azul;551;;0
34;LC;118134;A;26;0;;3.34867;604,00;0.20217;Azul;511;;0
35;LC;85630;C;11;0;;3.01058;526,88;0.1495;Azul;551;;0
35;LC;89874;A;10;0;;2.50294;483,16;0.05346;Azul;511;;0
36;LC;86932;A;14;0;;0.6609;548,08;0.02482;Azul;511;;0
36;LC;97756;A;17;0;;1.12246;552,19;0.21723;Azul;551;;0
37;LC;24785;D;28;0;;4.0897;484,41;0.18836;Azul;511;;0
37;LC;98305;B;25;0;;2.68414;664,73;0.20502;Azul;551;;0
38;LC;84059;B;11;0;;2.64591;540,75;0.17239;Azul;551;;0
38;LC;118028;D;29;0;;2.78473;621,06;0.13942;Azul;511;;0
39;LC;42506;D;4;0;;2.40336;661,12;0.20239;Azul;551;;0
39;LC;118246;B;17;0;;0.98835;790,06;0.22558;Azul;511;;0
40;LC;68223;B;14;0;;1.61358;581,33;0.20639;Azul;551;;0
40;LC;77356;B;13;0;;3.62272;575,06;0.23761;Azul;511;;0
41;LC;87984;E;15;0;;1.57794;616,16;0.24936;Azul;551;;0
41;LC;118276;C;16;0;;2.59876;575,08;0.13733;Azul;511;;0
42;LC;118070;A;18;0;;1.51246;487,02;0.05576;Azul;551;;0
42;LC;118299;D;18;0;;3.76828;613,54;0.08402;Azul;511;;0
43;LC;68155;E;23;0;;2.04517;617,35;0.17667;Azul;551;;0
43;LC;118165;C;4;0;;2.57957;547,49;0.17883;Azul;511;;0
44;LC;85383;B;16;0;;2.952;614,91;0.11488;Azul;551;;0
44;LC;118103;E;27;0;;2.38734;725,31;0.15051;Azul;511;;0
45;LC;83334;C;24;0;;2.63584;600,59;0.138;Azul;551;;0
45;LC;118192;B;25;0;;3.36624;731,53;0.19736;Azul;511;;0
46;CH;96407;A;1;0;;1.78715;635,98;0.17387;Azul;547;;0
46;CH;111894;B;27;0;;2.21881;610,81;0.13721;Azul;507;;0
47;CH;88345;B;2;0;;2.01725;701,52;0.29906;Azul;547;;0
47;CH;118054;A;28;0;;2.07127;634,72;0.07736;Azul;507;;0
48;CH;84148;A;2;0;;2.31176;599,50;0.16842;Azul;547;;0
48;CH;118067;C;29;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;507;;0
49;CH;52963;E;2;0;;3.32852;608,77;0.16493;Azul;547;;0
49;CH;66498;C;30;0;;1.31749;544,06;0.18259;Azul;507;;0
50;CH;86751;C;23;0;;3.45284;665,02;0.09484;Azul;507;;0
50;CH;97136;E;3;0;;3.81404;533,72;0.18193;Azul;547;;0
51;CH;83820;B;12;0;;2.24266;519,95;0.14787;Azul;507;;0
51;CH;87041;D;4;0;;1.3784;628,91;0.18498;Azul;547;;0
52;CH;41002;E;12;0;;1.98944;672,51;0.24433;Azul;547;;0
52;CH;77940;A;16;0;;1.69265;483,72;0.19993;Azul;507;;0
53;CH;87503;E;4;0;;2.16789;598,39;0.181;Azul;547;;0
53;CH;118034;B;9;0;;2.89911;593,43;0.16213;Azul;507;;0
54;CH;84888;B;15;0;;2.3107;645,83;0.17477;Azul;507;;0
54;CH;86941;E;5;0;;1.31921;659,57;0.13405;Azul;547;;0
55;CH;47296;B;5;0;;2.1292;565,46;0.17403;Azul;547;;0
55;CH;88233;A;15;0;;1.39689;631,82;0.11442;Azul;507;;0
56;CH;86934;D;17;0;;0.61655;600,17;0.04145;Azul;507;;0
56;CH;89651;A;1;0;;2.13648;604,30;0.21255;Azul;547;;0
57;CH;78941;A;7;0;;1.612;552,63;0.20801;Azul;547;;0
57;CH;118158;C;6;0;;2.22546;546,65;0.15939;Azul;507;;0
58;CH;76428;E;6;0;;2.85953;679,17;0.27325;Azul;547;;0
58;CH;88306;B;23;0;;1.78628;634,89;0.18079;Azul;507;;0
59;CH;85847;A;8;0;;1.69597;603,54;0.23669;Azul;547;;0
59;CH;118033;C;6;0;;3.33353;565,95;0.32563;Azul;507;;0
60;CH;43248;B;7;0;;2.00267;624,54;0.22164;Azul;547;;0
60;CH;84769;E;11;0;;2.20133;601,84;0.12996;Azul;507;;0
61;CH;96418;D;8;0;;4.19512;621,81;0.10989;Azul;547;;0
61;CH;118022;E;26;0;;3.17381;577,15;0.09188;Azul;507;;0
62;CH;78148;D;9;0;;2.15805;605,79;0.14789;Azul;547;;0
62;CH;111844;E;11;0;;2.33881;522,14;0.04965;Azul;507;;0
63;CH;33960;B;14;0;;3.73216;613,74;0.16303;Azul;507;;0
63;CH;97221;C;8;0;;2.19056;599,92;0.15098;Azul;547;;0
64;CH;78903;C;11;0;;1.5682;474,88;0.00814;Azul;507;;0
64;CH;87749;A;11;0;;2.67268;471,82;0.19225;Azul;547;;0
65;CH;95413;C;11;0;;2.02759;556,99;0.1785;Azul;547;;0
65;CH;97975;A;1;0;;1.45676;636,18;0.21595;Azul;507;;0
66;CH;95246;B;11;0;;1.48405;655,63;0.23112;Azul;547;;0
66;CH;118108;C;22;0;;2.80224;544,49;0.21353;Azul;507;;0
67;CH;66219;A;1;0;;1.471;673,90;0.23765;Azul;507;;0
67;CH;87217;E;13;0;;3.91544;606,04;0.15819;Azul;547;;0
68;CH;78592;A;14;0;;4.06132;609,89;0.2396;Azul;547;;0
68;CH;111877;C;10;0;;2.54319;568,74;0.16087;Azul;507;;0
69;CH;86991;C;15;0;;2.59981;653,29;0.15792;Azul;547;;0
69;CH;88194;E;19;0;;1.35668;669,19;0.10234;Azul;507;;0
70;CH;88489;E;15;0;;2.48463;616,70;0.16369;Azul;547;;0
70;CH;118125;E;21;0;;1.14176;561,71;0.00161;Azul;507;;0
71;CH;16894;B;15;0;;2.08568;534,34;0.18516;Azul;547;;0
71;CH;87057;D;20;0;;1.22262;524,53;0.17471;Azul;507;;0
72;CH;40836;D;16;0;;2.7524;548,49;0.18766;Azul;547;;0
72;CH;85139;B;24;0;;2.89534;560,87;0.22906;Azul;507;;0
73;CH;83812;E;23;0;;2.08302;577,23;0.17151;Azul;547;;0
73;CH;88308;C;3;0;;1.40104;615,69;0.09673;Azul;507;;0
74;CH;84206;E;17;0;;1.94379;576,87;0.16813;Azul;547;;0
74;CH;87709;C;3;0;;2.06585;648,05;0.17341;Azul;507;;0
75;CH;83842;C;17;0;;2.34377;612,20;0.19779;Azul;547;;0
75;CH;112135;A;27;0;;2.05925;534,45;0.21848;Azul;507;;0
76;CH;45145;E;18;0;;2.3355;424,75;0.18114;Azul;547;;0
76;CH;81689;D;23;0;;2.34674;687,88;0.11625;Azul;507;;0
77;CH;85120;D;19;0;;3.67655;623,98;0.26138;Azul;547;;0
77;CH;118029;B;5;0;;2.63717;607,05;0.22582;Azul;507;;0
78;CH;98137;B;20;0;;1.94243;580,91;0.27909;Azul;547;;0
78;CH;118024;E;4;0;;2.44871;681,37;0.12029;Azul;507;;0
79;CH;87053;D;21;0;;3.2102;604,33;0.12362;Azul;547;;0
79;CH;97013;A;24;0;;0.73411;620,73;0.01008;Azul;507;;0
80;CH;11601;D;15;0;;1.20499;597,50;0.146;Azul;507;;0
80;CH;26453;B;22;0;;1.75076;581,56;0.19165;Azul;547;;0
81;CH;81818;C;23;0;;2.38508;567,41;0.18918;Azul;547;;0
81;CH;89147;B;18;0;;3.04427;636,61;0.23176;Azul;507;;0
82;CH;84811;A;2;0;;2.78428;548,12;0.18255;Azul;507;;0
82;CH;97931;A;23;0;;0.98907;633,72;0.26413;Azul;547;;0
83;CH;87089;B;24;0;;4.20856;612,77;0.14962;Azul;547;;0
83;CH;96447;D;20;0;;3.56414;551,63;0.13663;Azul;507;;0
84;CH;78677;C;26;0;;1.8918;640,63;0.2082;Azul;547;;0
84;CH;96302;B;7;0;;1.13705;524,89;0.00655;Azul;507;;0
85;CH;50201;E;28;0;;3.63204;580,17;0.15213;Azul;547;;0
85;CH;111820;B;5;0;;1.43499;725,73;0.06711;Azul;507;;0
86;CH;96361;C;29;0;;1.42267;491,55;0.21669;Azul;547;;0
86;CH;96596;B;7;0;;1.69675;703,03;0.19839;Azul;507;;0
87;CH;84147;A;25;0;;2.067;532,55;0.20034;Azul;507;;0
87;CH;88078;A;26;0;;1.13339;505,46;0.23513;Azul;547;;0
88;CH;95648;C;8;0;;2.21046;612,91;0.18621;Azul;507;;0
88;CH;95831;C;30;0;;2.62983;606,00;0.16211;Azul;547;;0
89;CH;95951;B;27;0;;3.30735;630,64;0.26646;Azul;547;;0
89;CH;118038;D;26;0;;3.49023;602,57;0.18725;Azul;507;;0
90;CH;45168;B;12;0;;2.56996;569,02;0.24002;Azul;547;;0
90;CH;76955;B;27;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;507;;0
91;CN;82364;A;27;0;;2.43167;613,77;0.22233;Azul;503;;0
91;CN;97891;B;20;0;;2.8293;510,63;0.18276;Azul;545;;0
92;CN;97997;D;18;0;;2.32257;547,93;0.13509;Azul;545;;0
92;CN;117836;A;23;0;;1.87838;645,21;0.07496;Azul;503;;0
93;CN;29776;E;30;0;;2.80865;558,40;0.21207;Azul;503;;0
93;CN;97450;A;13;0;;2.92186;526,20;0.19465;Azul;545;;0
94;CN;39840;C;19;0;;2.29813;669,00;0.1152;Azul;545;;0
94;CN;117999;C;3;0;;3.76618;541,53;0.10709;Azul;503;;0
95;CN;39654;A;14;0;;1.63307;767,10;0.28197;Azul;545;;0
95;CN;117746;A;9;0;;1.2139;721,43;0.09924;Azul;503;;0
96;CN;83288;A;8;0;;3.16855;561,96;0.18796;Azul;545;;0
96;CN;86521;C;4;0;;1.71979;525,50;0.14498;Azul;503;;0
97;CN;30492;D;22;0;;2.95405;684,21;0.10951;Azul;545;;0
97;CN;31718;D;28;0;;1.90483;548,42;0.21286;Azul;503;;0
98;CN;89150;E;22;0;;3.482;529,66;0.15617;Azul;503;;0
98;CN;97473;E;24;0;;2.29041;662,82;0.10799;Azul;545;;0
99;CN;96239;B;15;0;;2.07124;658,51;0.15155;Azul;545;;0
99;CN;117988;A;27;0;;3.11909;580,48;0.08561;Azul;503;;0
100;CN;7529;D;29;0;;2.26543;562,26;0.1662;Azul;503;;0
100;CN;96686;E;5;0;;2.9918;626,29;0.17239;Azul;545;;0
101;CN;10529;D;14;0;;1.89246;524,55;0.20248;Azul;545;;0
101;CN;88853;C;11;0;;2.39212;570,90;0.165;Azul;503;;0
102;CN;95644;D;21;0;;2.78247;657,22;0.10677;Azul;545;;0
102;CN;117883;B;7;0;;0.38139;836,47;0.06869;Azul;503;;0
103;CN;29475;D;3;0;;0.84745;622,81;0.28691;Azul;545;;0
103;CN;82490;C;19;0;;1.75058;602,20;0.23374;Azul;503;;0
104;CN;83267;A;7;0;;2.48802;611,36;0.25883;Azul;545;;0
104;CN;111624;D;12;0;;1.03081;499,69;0.01163;Azul;503;;0
105;CN;82236;D;22;0;;2.77263;628,60;0.13618;Azul;503;;0
105;CN;87672;E;4;0;;3.65089;567,31;0.1167;Azul;545;;0
106;CN;32818;C;2;0;;1.61135;652,85;0.12627;Azul;545;;0
106;CN;83441;D;17;0;;4.60881;694,11;0.12462;Azul;503;;0
107;CN;19223;B;14;0;;2.06769;488,03;0.19742;Azul;503;;0
107;CN;95247;A;3;0;;2.50112;605,66;0.32387;Azul;545;;0
108;CN;78504;C;24;0;;3.20779;667,41;0.16383;Azul;503;;0
108;CN;96533;A;2;0;;2.08707;627,43;0.33679;Azul;545;;0
109;CN;7629;B;20;0;;0.75316;683,64;0.10672;Azul;503;;0
109;CN;17094;E;8;0;;3.67404;590,70;0.15574;Azul;545;;0
110;CN;14273;D;13;0;;3.90297;719,78;0.05798;Azul;503;;0
110;CN;16089;D;7;0;;1.32226;681,21;0.23146;Azul;545;;0
111;CN;88674;B;9;0;;2.66337;606,73;0.09434;Azul;545;;0
111;CN;97169;A;20;0;;5.93339;698,88;0.13188;Azul;503;;0
112;CN;49600;D;23;0;;1.14904;736,40;0.1148;Azul;503;;0
112;CN;89925;C;17;0;;1.72007;575,41;0.26095;Azul;545;;0
113;CN;77664;E;10;0;;2.5569;539,41;0.11893;Azul;545;;0
113;CN;96556;A;21;0;;1.66258;637,67;0.17468;Azul;503;;0
114;CN;39290;E;8;0;;2.00073;586,84;0.16452;Azul;503;;0
114;CN;86894;C;11;0;;1.74272;584,07;0.28933;Azul;545;;0
115;CN;8639;E;15;0;;0.81979;587,07;0.29757;Azul;545;;0
115;CN;89298;A;26;0;;1.02022;529,76;0.0167;Azul;503;;0
116;CN;32800;C;27;0;;1.84404;723,13;0.14336;Azul;545;;0
116;CN;55328;B;15;0;;0.54974;597,95;0.05877;Azul;503;;0
117;CN;10469;E;28;0;;2.91251;671,60;0.12733;Azul;545;;0
117;CN;89515;C;21;0;;3.14647;667,86;0.32644;Azul;503;;0
118;CN;43415;D;17;0;;2.52214;521,89;0.13215;Azul;545;;0
118;CN;117868;E;25;0;;0.05808;1396,19;0.22071;Azul;503;;0
119;CN;32764;C;23;0;;1.81744;589,32;0.18404;Azul;545;;0
119;CN;117890;B;6;0;;1.85268;599,69;0.12401;Azul;503;;0
120;CN;54381;A;18;0;;3.20714;714,90;0.08067;Azul;503;;0
120;CN;84577;E;19;0;;1.97961;558,96;0.11543;Azul;545;;0
121;CN;85351;C;26;0;;2.46713;670,11;0.26235;Azul;545;;0
121;CN;117979;B;6;0;;1.19339;704,67;0.26041;Azul;503;;0
122;CN;41113;A;28;0;;1.01744;632,95;0.27018;Azul;545;;0
122;CN;83609;E;18;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;503;;0
123;CN;27903;D;27;0;;2.13248;645,51;0.18122;Azul;545;;0
123;CN;60311;E;10;0;;2.79351;515,61;0.14102;Azul;503;;0
124;CN;81478;B;8;0;;2.37739;659,19;0.20921;Azul;503;;0
124;CN;85422;A;1;0;;2.1628;671,20;0.24386;Azul;545;;0
125;CN;41401;E;26;0;;2.83703;493,82;0.12643;Azul;545;;0
125;CN;83526;C;16;0;;1.62997;670,52;0.1628;Azul;503;;0
126;CN;26172;D;29;0;;2.05099;655,16;0.24664;Azul;545;;0
126;CN;111601;B;5;0;;7.09582;742,38;0.23686;Azul;503;;0
127;CN;85112;E;30;0;;2.37172;519,12;0.10626;Azul;545;;0
127;CN;111545;E;9;0;;0.54124;879,85;0.17374;Azul;503;;0
128;CN;19407;E;17;0;;2.32962;667,31;0.14993;Azul;503;;0
128;CN;60066;C;25;0;;2.01487;647,83;0.26084;Azul;545;;0
129;CN;42605;B;6;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;545;;0
129;CN;89772;C;7;0;;0.67587;659,60;0.02169;Azul;503;;0
130;CN;24104;E;3;0;;3.41094;615,72;0.16829;Azul;503;;0
130;CN;85830;C;16;0;;2.86018;660,87;0.13623;Azul;545;;0
131;CN;97805;B;25;0;;2.71636;643,26;0.18478;Azul;545;;0
131;CN;111705;B;2;0;;1.78669;678,12;0.20473;Azul;503;;0
132;CN;35665;C;20;0;;1.71936;610,41;0.21137;Azul;545;;0
132;CN;117875;D;1;0;;1.78539;658,56;0.13602;Azul;503;;0
133;CN;97529;D;12;0;;3.38544;509,02;0.0617;Azul;545;;0
133;CN;117642;A;2;0;;1.92967;607,47;0.22014;Azul;503;;0
134;CN;61016;C;18;0;;2.67126;651,59;0.34541;Azul;545;;0
134;CN;85548;D;24;0;;2.96175;558,27;0.11175;Azul;503;;0
135;CN;84568;C;1;0;;2.42831;666,71;0.29842;Azul;503;;0
135;CN;97322;B;20;0;;2.41465;628,44;0.21462;Azul;545;;0
136;MT;25163;D;25;0;;1.78659;639,71;0.13671;Azul;557;;0
136;MT;117635;E;6;0;;1.84162;588,64;0.35048;Azul;515;;0
137;MT;9779;E;21;0;;2.287;721,70;0.085;Azul;515;;0
137;MT;81332;E;9;0;;2.66849;734,03;0.0811;Azul;557;;0
138;MT;54090;A;6;0;;1.975;663,97;0.10512;Azul;557;;0
138;MT;111608;E;5;0;;2.47366;661,61;0.04665;Azul;515;;0
139;MT;63359;B;9;0;;2.09155;747,35;0.16055;Azul;557;;0
139;MT;111696;A;15;0;;2.05561;805,20;0.11848;Azul;515;;0
140;MT;15171;D;25;0;;1.98101;669,80;0.088;Azul;557;;0
140;MT;63187;D;1;0;;1.86876;542,93;0.12552;Azul;515;;0
141;MT;97573;E;10;0;;1.82771;684,06;0.10251;Azul;557;;0
141;MT;117612;B;17;0;;1.94459;778,77;0.16241;Azul;515;;0
142;MT;63808;E;9;0;;2.89605;698,68;0.08712;Azul;515;;0
142;MT;82002;D;20;0;;1.33416;671,61;0.21162;Azul;557;;0
143;MT;54448;B;20;0;;3.06326;580,68;0.08034;Azul;515;;0
143;MT;82633;B;23;0;;2.64246;688,61;0.16326;Azul;557;;0
144;MT;17472;D;21;0;;2.19254;798,93;0.08592;Azul;557;;0
144;MT;86432;A;1;0;;1.12267;537,21;0.26876;Azul;515;;0
145;MT;23065;C;14;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;515;;0
145;MT;59845;D;1;0;;2.1922;642,77;0.18183;Azul;557;;0
146;MT;24334;A;16;0;;1.1465;741,61;0.24172;Azul;557;;0
146;MT;117798;A;26;0;;2.72919;692,87;0.23186;Azul;515;;0
147;MT;30740;B;12;0;;1.64938;694,55;0.20724;Azul;515;;0
147;MT;60756;D;2;0;;2.23937;703,91;0.17397;Azul;557;;0
148;MT;30436;C;12;0;;1.64692;547,93;0.18811;Azul;515;;0
148;MT;96736;C;17;0;;2.28426;683,96;0.28279;Azul;557;;0
149;MT;30066;B;29;0;;1.00745;860,67;0.13211;Azul;557;;0
149;MT;117725;D;24;0;;1.20999;711,12;0.06509;Azul;515;;0
150;MT;84409;B;23;0;;1.77601;653,79;0.14814;Azul;515;;0
150;MT;84906;C;30;0;;2.83889;693,20;0.25173;Azul;557;;0
151;MT;28434;A;16;0;;2.45024;801,27;0.14322;Azul;515;;0
151;MT;79042;A;15;0;;2.63642;702,75;0.12487;Azul;557;;0
152;MT;26057;C;27;0;;2.10929;700,54;0.22654;Azul;557;;0
152;MT;117607;B;16;0;;2.28084;624,45;0.12125;Azul;515;;0
153;MT;15190;D;12;0;;2.54069;680,66;0.16323;Azul;557;;0
153;MT;30570;E;3;0;;3.17618;735,70;0.27294;Azul;515;;0
154;MT;11633;E;28;0;;3.43293;564,94;0.08186;Azul;557;;0
154;MT;84374;C;21;0;;1.7206;705,34;0.18597;Azul;515;;0
155;MT;31006;D;13;0;;1.4319;833,15;0.13506;Azul;557;;0
155;MT;83754;E;2;0;;3.93635;878,06;0.19828;Azul;515;;0
156;MT;25440;E;1;0;;1.92613;757,60;0.05118;Azul;557;;0
156;MT;39708;C;3;0;;2.45518;761,22;0.15911;Azul;515;;0
157;MT;9633;B;16;0;;2.86801;699,70;0.204;Azul;557;;0
157;MT;117950;A;7;0;;3.76775;742,06;0.20831;Azul;515;;0
158;MT;48676;A;19;0;;2.90123;698,96;0.13444;Azul;557;;0
158;MT;117845;C;11;0;;3.1849;631,58;0.14485;Azul;515;;0
159;MT;32551;E;4;0;;2.53686;695,01;0.11345;Azul;557;;0
159;MT;117726;D;30;0;;2.31939;641,65;0.07186;Azul;515;;0
160;MT;8368;C;28;0;;2.17954;695,29;0.13818;Azul;515;;0
160;MT;10339;B;19;0;;2.06;736,30;0.195;Azul;557;;0
161;MT;9066;B;28;0;;3.05699;746,50;0.058;Azul;557;;0
161;MT;13303;B;27;0;;3.1073;687,88;0.18717;Azul;515;;0
162;MT;14324;D;10;0;;3.8143;748,43;0.09189;Azul;515;;0
162;MT;81787;B;14;0;;2.07003;625,49;0.24397;Azul;557;;0
163;MT;18002;C;4;0;;3.41848;695,82;0.16938;Azul;515;;0
163;MT;48515;B;14;0;;2.46277;596,71;0.14018;Azul;557;;0
164;MT;29547;C;3;0;;1.69816;656,18;0.13013;Azul;557;;0
164;MT;42803;C;13;0;;2.30372;640,10;0.13792;Azul;515;;0
165;MT;30574;B;18;0;;1.84956;807,38;0.15515;Azul;557;;0
165;MT;117743;E;19;0;;3.9588;647,02;0.11919;Azul;515;;0
166;MT;10360;D;8;0;;1.52296;772,20;0.36496;Azul;515;;0
166;MT;28698;C;3;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;Azul;557;;0
167;MT;31184;C;29;0;;2.662;795,70;0.068;Azul;515;;0
167;MT;81433;C;21;0;;2.43926;680,53;0.20427;Azul;557;;0
168;MT;8401;D;19;0;;2.25899;651,76;0.09598;Azul;515;;0
168;MT;12484;E;7;0;;1.93769;720,18;0.14334;Azul;557;;0
169;MT;40824;B;22;0;;2.03717;805,83;0.19593;Azul;557;;0
169;MT;117818;A;9;0;;1.62365;698,14;0.18076;Azul;515;;0
170;MT;30935;C;8;0;;2.03838;699,81;0.22046;Azul;557;;0
170;MT;117783;B;14;0;;1.96646;701,62;0.1547;Azul;515;;0
171;MT;66692;A;4;0;;2.85166;696,35;0.07237;Azul;557;;0
171;MT;83792;E;2;0;;1.25552;693,45;0.06675;Azul;515;;0
172;MT;8442;D;25;0;;1.51;800,30;0.147;Azul;515;;0
172;MT;66929;C;5;0;;1.97729;694,70;0.0927;Azul;557;;0
173;MT;23894;E;20;0;;1.59385;608,82;0.16654;Azul;557;;0
173;MT;89634;E;28;0;;2.5937;691,18;0.07742;Azul;515;;0
