CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
127;CN;97577;C;16.0;0;;1.73579;476,63;0.13306;AZUL;909;;
134;CN;117980;C;6.0;0;;1.7383;640,70;0.1367;AZUL;909;;
94;CN;85781;C;20.0;0;;0.77238;824,39;0.19069;AZUL;909;;
124;CN;117627;C;2.0;0;;2.28165;559,10;0.22224;AZUL;909;;
113;CN;66339;E;24.0;0;;3.2481;638,46;0.17112;AZUL;909;;
131;CN;54959;B;1.0;0;;2.15669;623,17;0.29573;AZUL;909;;
130;CN;54019;B;24.0;0;;3.87694;686,92;0.19867;AZUL;909;;
115;CN;111647;B;23.0;0;;2.72669;699,11;0.20284;AZUL;909;;
129;CN;87718;B;16.0;0;;3.29305;687,86;0.17777;AZUL;909;;
92;CN;63095;D;1.0;0;;3.01758;665,69;0.15293;AZUL;909;;
104;CN;117795;B;10.0;0;;3.24877;621,84;0.09433;AZUL;909;;
111;CN;39279;B;4.0;0;;1.41618;530,94;0.07884;AZUL;909;;
131;CN;98181;C;15.0;0;;1.10695;358,07;0.20856;AZUL;989;;
113;CN;111552;B;6.0;0;;2.20808;660,66;0.27945;AZUL;989;;
117;CN;39372;E;27.0;0;;1.89183;692,87;0.29908;AZUL;989;;
95;CN;97871;E;30.0;0;;1.7783;610,61;0.09585;AZUL;989;;
127;CN;117907;A;23.0;0;;1.74613;697,11;0.22428;AZUL;989;;
122;CN;88264;B;7.0;0;;3.31251;644,49;0.23606;AZUL;989;;
135;CN;88163;A;4.0;0;;2.24315;516,66;0.21149;AZUL;989;;
124;CN;82232;C;8.0;0;;2.66734;582,32;0.14115;AZUL;989;;
99;CN;90025;D;20.0;0;;3.26844;628,80;0.21776;AZUL;989;;
123;CN;82211;A;8.0;0;;3.10343;593,80;0.19625;AZUL;989;;
109;CN;87013;C;12.0;0;;3.02155;562,29;0.23526;AZUL;989;;
106;CN;96033;C;9.0;0;;2.95028;552,99;0.19463;AZUL;989;;
112;CN;117821;A;5.0;0;;3.35083;631,77;0.16812;AZUL;989;;
114;CN;48375;C;25.0;0;;1.19143;469,59;0.19428;AZUL;989;;
104;CN;79208;E;17.0;0;;3.44505;590,54;0.11524;AZUL;989;;
121;CN;111568;A;6.0;0;;2.65152;642,41;0.29186;AZUL;989;;
115;CN;32921;C;10.0;0;;2.6299;596,14;0.16941;AZUL;989;;
125;CN;111669;C;23.0;0;;2.28895;710,60;0.25183;AZUL;989;;
105;CN;117779;D;18.0;0;;3.01076;652,81;0.1798;AZUL;989;;
107;CN;89022;B;10.0;0;;2.04853;594,24;0.25583;AZUL;989;;
116;CN;86284;A;26.0;0;;2.54791;637,94;0.14806;AZUL;989;;
92;CN;43195;A;28.0;0;;2.91766;740,48;0.14852;AZUL;989;;
93;CN;83585;C;29.0;0;;1.49817;535,23;0.24507;AZUL;989;;
103;CN;68901;E;17.0;0;;3.36491;583,03;0.1723;AZUL;989;;
133;CN;87143;E;2.0;0;;3.13337;485,52;0.15946;AZUL;989;;
96;CN;13944;C;24.0;0;;1.82658;565,79;0.08591;AZUL;989;;
128;CN;18245;A;24.0;0;;1.28993;668,91;0.18495;AZUL;989;;
97;CN;35035;D;24.0;0;;1.99626;644,03;0.24707;AZUL;989;;
94;CN;96209;E;30.0;0;;2.41147;688,64;0.11687;AZUL;989;;
100;CN;85688;E;21.0;0;;3.04726;630,96;0.15903;AZUL;989;;
126;CN;98160;D;5.0;0;;2.1638;729,38;0.23083;AZUL;989;;
101;CN;97607;A;22.0;0;;2.13436;616,05;0.12332;AZUL;989;;
118;CN;84025;A;19.0;0;;2.72317;642,12;0.10978;AZUL;989;;
98;CN;30690;D;25.0;0;;3.2046;684,98;0.24142;AZUL;989;;
102;CN;8318;B;16.0;0;;2.72813;591,77;0.28081;AZUL;989;;
108;CN;97748;A;11.0;0;;1.41442;540,44;0.27391;AZUL;989;;
130;CN;111641;C;10.0;0;;1.28175;577,01;0.29996;AZUL;989;;
91;CN;111734;B;27.0;0;;3.48203;651,67;0.23466;AZUL;989;;
120;CN;55844;E;20.0;0;;1.06358;699,96;0.23386;AZUL;989;;
119;CN;61516;A;19.0;0;;2.6916;629,60;0.13364;AZUL;989;;
111;CN;14956;D;5.0;0;;2.12627;596,16;0.19292;AZUL;989;;
129;CN;97520;A;14.0;0;;1.54146;496,24;0.17419;AZUL;989;;
132;CN;30197;A;1.0;0;;2.81758;650,38;0.15164;AZUL;989;;
134;CN;111643;E;4.0;0;;1.71167;457,09;0.19628;AZUL;989;;
110;CN;95910;B;15.0;0;;2.47792;517,50;0.21055;AZUL;989;;
96;CN;63600;B;15.0;0;;2.78598;612,83;0.24608;AZUL;1011;;
105;CN;59907;A;20.0;0;;2.3659;702,54;0.14126;AZUL;1011;;
125;CN;81640;B;21.0;0;;1.7041;693,67;0.18178;AZUL;1011;;
99;CN;126594;A;9.0;0;;2.7664;551,39;0.30712;AZUL;1011;;
102;CN;62293;B;5.0;0;;3.00296;617,43;0.16918;AZUL;1011;;
120;CN;111544;A;22.0;0;;2.35776;639,00;0.14902;AZUL;1011;;
119;CN;84331;A;19.0;0;;2.53465;740,95;0.0954;AZUL;1011;;
101;CN;48911;C;25.0;0;;1.98857;661,39;0.29096;AZUL;1011;;
107;CN;60284;C;6.0;0;;1.89764;677,37;0.22707;AZUL;1011;;
109;CN;89864;C;17.0;0;;2.59028;666,72;0.26726;AZUL;1011;;
110;CN;111623;B;9.0;0;;2.5914;640,59;0.13998;AZUL;1011;;
123;CN;85525;D;29.0;0;;0.49099;672,45;0.02266;AZUL;1011;;
117;CN;98020;B;8.0;0;;1.36007;679,78;0.13996;AZUL;1011;;
118;CN;86378;D;30.0;1;Não permitiu a convergência do algoritmo de estimação da TRI;;0,00;;AZUL;1011;;
121;CN;78726;E;16.0;0;;1.27392;676,47;0.13413;AZUL;1011;;
134;CN;117980;C;6.0;0;;1.7383;640,70;0.1367;AZUL;1011;;
91;CN;117867;E;12.0;0;;2.57831;634,84;0.19923;AZUL;1011;;
133;CN;88403;D;5.0;0;;2.9738;696,75;0.12076;AZUL;1011;;
94;CN;85781;C;20.0;0;;0.77238;824,39;0.19069;AZUL;1011;;
111;CN;39279;B;4.0;0;;1.41618;530,94;0.07884;AZUL;1011;;
95;CN;117843;A;27.0;0;;4.13911;576,31;0.13487;AZUL;1011;;
112;CN;85079;E;11.0;0;;0.92989;427,29;0.02105;AZUL;1011;;
132;CN;111664;A;13.0;0;;2.45876;544,93;0.19743;AZUL;1011;;
108;CN;98108;D;3.0;0;;2.76968;571,69;0.24269;AZUL;1011;;
100;CN;117898;B;3.0;0;;2.68999;565,14;0.15907;AZUL;1011;;
106;CN;117891;C;22.0;0;;0.81733;729,11;0.15388;AZUL;1011;;
127;CN;97577;C;16.0;0;;1.73579;476,63;0.13306;AZUL;1011;;
122;CN;82265;C;8.0;0;;2.63278;567,27;0.32905;AZUL;1011;;
97;CN;12401;E;19.0;0;;1.83234;597,62;0.19551;AZUL;1011;;
126;CN;14944;D;5.0;0;;1.20474;712,16;0.23447;AZUL;1011;;
116;CN;84502;C;19.0;0;;2.1616;743,32;0.3388;AZUL;1011;;
128;CN;111546;D;23.0;0;;3.28052;665,57;0.21068;AZUL;1011;;
115;CN;111647;B;23.0;0;;2.72669;699,11;0.20284;AZUL;1011;;
93;CN;68355;E;28.0;0;;1.89221;564,63;0.16333;AZUL;1011;;
104;CN;117795;B;10.0;0;;3.24877;621,84;0.09433;AZUL;1011;;
98;CN;111498;D;14.0;0;;0.7292;881,49;0.10881;AZUL;1011;;
103;CN;88260;E;7.0;0;;2.12286;666,35;0.22982;AZUL;1011;;
92;CN;63095;D;1.0;0;;3.01758;665,69;0.15293;AZUL;1011;;
135;CN;46813;D;18.0;0;;2.76737;653,28;0.1128;AZUL;1011;;
113;CN;66339;E;24.0;0;;3.2481;638,46;0.17112;AZUL;1011;;
129;CN;87718;B;16.0;0;;3.29305;687,86;0.17777;AZUL;1011;;
130;CN;54019;B;24.0;0;;3.87694;686,92;0.19867;AZUL;1011;;
131;CN;54959;B;1.0;0;;2.15669;623,17;0.29573;AZUL;1011;;
114;CN;19227;B;14.0;0;;2.39928;665,73;0.14967;AZUL;1011;;
124;CN;117627;C;2.0;0;;2.28165;559,10;0.22224;AZUL;1011;;
111;CN;14956;D;5.0;0;;2.12627;596,16;0.19292;AZUL;1045;;
110;CN;95910;B;15.0;0;;2.47792;517,50;0.21055;AZUL;1045;;
93;CN;83585;C;29.0;0;;1.49817;535,23;0.24507;AZUL;1045;;
128;CN;18245;A;24.0;0;;1.28993;668,91;0.18495;AZUL;1045;;
130;CN;111641;C;10.0;0;;1.28175;577,01;0.29996;AZUL;1045;;
118;CN;84025;A;19.0;0;;2.72317;642,12;0.10978;AZUL;1045;;
123;CN;82211;A;8.0;0;;3.10343;593,80;0.19625;AZUL;1045;;
94;CN;96209;E;30.0;0;;2.41147;688,64;0.11687;AZUL;1045;;
113;CN;111552;B;6.0;0;;2.20808;660,66;0.27945;AZUL;1045;;
131;CN;98181;C;15.0;0;;1.10695;358,07;0.20856;AZUL;1045;;
132;CN;30197;A;1.0;0;;2.81758;650,38;0.15164;AZUL;1045;;
134;CN;111643;E;4.0;0;;1.71167;457,09;0.19628;AZUL;1045;;
121;CN;111568;A;6.0;0;;2.65152;642,41;0.29186;AZUL;1045;;
133;CN;87143;E;2.0;0;;3.13337;485,52;0.15946;AZUL;1045;;
122;CN;88264;B;7.0;0;;3.31251;644,49;0.23606;AZUL;1045;;
126;CN;98160;D;5.0;0;;2.1638;729,38;0.23083;AZUL;1045;;
119;CN;61516;A;19.0;0;;2.6916;629,60;0.13364;AZUL;1045;;
129;CN;97520;A;14.0;0;;1.54146;496,24;0.17419;AZUL;1045;;
103;CN;68901;E;17.0;0;;3.36491;583,03;0.1723;AZUL;1045;;
116;CN;86284;A;26.0;0;;2.54791;637,94;0.14806;AZUL;1045;;
112;CN;117821;A;5.0;0;;3.35083;631,77;0.16812;AZUL;1045;;
105;CN;117779;D;18.0;0;;3.01076;652,81;0.1798;AZUL;1045;;
106;CN;96033;C;9.0;0;;2.95028;552,99;0.19463;AZUL;1045;;
102;CN;8318;B;16.0;0;;2.72813;591,77;0.28081;AZUL;1045;;
124;CN;82232;C;8.0;0;;2.66734;582,32;0.14115;AZUL;1045;;
104;CN;79208;E;17.0;0;;3.44505;590,54;0.11524;AZUL;1045;;
120;CN;55844;E;20.0;0;;1.06358;699,96;0.23386;AZUL;1045;;
97;CN;35035;D;24.0;0;;1.99626;644,03;0.24707;AZUL;1045;;
100;CN;85688;E;21.0;0;;3.04726;630,96;0.15903;AZUL;1045;;
117;CN;39372;E;27.0;0;;1.89183;692,87;0.29908;AZUL;1045;;
101;CN;97607;A;22.0;0;;2.13436;616,05;0.12332;AZUL;1045;;
109;CN;87013;C;12.0;0;;3.02155;562,29;0.23526;AZUL;1045;;
95;CN;97871;E;30.0;0;;1.7783;610,61;0.09585;AZUL;1045;;
107;CN;89022;B;10.0;0;;2.04853;594,24;0.25583;AZUL;1045;;
108;CN;97748;A;11.0;0;;1.41442;540,44;0.27391;AZUL;1045;;
135;CN;88163;A;4.0;0;;2.24315;516,66;0.21149;AZUL;1045;;
96;CN;13944;C;24.0;0;;1.82658;565,79;0.08591;AZUL;1045;;
125;CN;111669;C;23.0;0;;2.28895;710,60;0.25183;AZUL;1045;;
98;CN;30690;D;25.0;0;;3.2046;684,98;0.24142;AZUL;1045;;
99;CN;90025;D;20.0;0;;3.26844;628,80;0.21776;AZUL;1045;;
115;CN;32921;C;10.0;0;;2.6299;596,14;0.16941;AZUL;1045;;
91;CN;111734;B;27.0;0;;3.48203;651,67;0.23466;AZUL;1045;;
114;CN;48375;C;25.0;0;;1.19143;469,59;0.19428;AZUL;1045;;
92;CN;43195;A;28.0;0;;2.91766;740,48;0.14852;AZUL;1045;;
127;CN;117907;A;23.0;0;;1.74613;697,11;0.22428;AZUL;1045;;
65;CH;118135;A;23.0;0;;1.60808;467,70;0.09046;AZUL;879;;
78;CH;118129;A;14.0;0;;3.22966;596,25;0.14036;AZUL;879;;
77;CH;125716;A;4.0;0;;2.56315;592,49;0.16284;AZUL;879;;
63;CH;111936;B;30.0;0;;1.98717;620,98;0.16546;AZUL;879;;
80;CH;88561;C;9.0;0;;1.78332;710,82;0.177;AZUL;879;;
73;CH;88342;A;15.0;0;;1.63154;632,75;0.10703;AZUL;879;;
54;CH;96872;C;16.0;0;;2.15046;607,75;0.23671;AZUL;879;;
75;CH;111880;E;27.0;0;;2.52898;612,46;0.15048;AZUL;879;;
66;CH;98208;B;12.0;0;;2.65063;547,06;0.1495;AZUL;879;;
64;CH;96289;C;11.0;0;;2.16518;684,94;0.13178;AZUL;879;;
86;CH;112129;A;1.0;0;;1.22;504,23;0.19344;AZUL;879;;
55;CH;112084;E;8.0;0;;3.21414;613,17;0.10829;AZUL;879;;
51;CH;98128;A;29.0;0;;0.76584;578,40;0.01834;AZUL;879;;
68;CH;111925;E;22.0;0;;2.88658;555,12;0.13869;AZUL;879;;
69;CH;81914;C;8.0;0;;1.85709;594,31;0.1916;AZUL;879;;
81;CH;95563;B;25.0;0;;1.50299;557,73;0.18681;AZUL;879;;
47;CH;86369;A;18.0;0;;1.73639;633,80;0.29641;AZUL;879;;
70;CH;125732;C;26.0;0;;3.34532;529,98;0.23028;AZUL;879;;
48;CH;118058;D;29.0;0;;2.2169;661,96;0.16574;AZUL;879;;
49;CH;125655;C;14.0;0;;2.36532;538,66;0.25854;AZUL;879;;
71;CH;96669;A;30.0;0;;1.57179;586,62;0.2021;AZUL;879;;
87;CH;96415;E;3.0;0;;2.49173;657,82;0.16145;AZUL;879;;
50;CH;125707;B;28.0;0;;3.51888;667,76;0.13429;AZUL;879;;
72;CH;125907;E;10.0;0;;2.28342;577,52;0.16873;AZUL;879;;
56;CH;118206;D;27.0;0;;1.90077;656,95;0.14464;AZUL;879;;
52;CH;52843;D;7.0;0;;1.80371;637,84;0.16635;AZUL;879;;
84;CH;111846;B;5.0;0;;3.22135;615,59;0.18835;AZUL;879;;
62;CH;89649;D;20.0;0;;2.49925;672,55;0.13091;AZUL;879;;
46;CH;118049;B;16.0;0;;1.54377;559,03;0.19087;AZUL;879;;
67;CH;125722;E;26.0;0;;2.36414;617,25;0.09949;AZUL;879;;
57;CH;87238;D;21.0;0;;1.08479;643,98;0.12871;AZUL;879;;
61;CH;111789;A;18.0;0;;1.9399;523,71;0.14756;AZUL;879;;
88;CH;96369;E;11.0;0;;2.56529;619,29;0.16157;AZUL;879;;
74;CH;112114;B;2.0;0;;2.47232;618,88;0.1676;AZUL;879;;
79;CH;118012;E;17.0;0;;1.52448;704,58;0.21371;AZUL;879;;
83;CH;118059;A;5.0;0;;3.04986;583,94;0.23466;AZUL;879;;
76;CH;95822;B;23.0;0;;0.86436;826,89;0.11203;AZUL;879;;
58;CH;111817;E;19.0;0;;1.77083;561,19;0.09361;AZUL;879;;
60;CH;111875;B;24.0;0;;3.51856;589,98;0.18464;AZUL;879;;
85;CH;88365;A;1.0;0;;1.29208;681,12;0.20192;AZUL;879;;
59;CH;125885;B;27.0;0;;3.46336;536,93;0.17747;AZUL;879;;
89;CH;33940;B;6.0;0;;2.20524;756,42;0.13887;AZUL;879;;
53;CH;125676;B;5.0;0;;1.26786;566,07;0.11201;AZUL;879;;
90;CH;125656;B;4.0;0;;2.13734;566,40;0.25431;AZUL;879;;
82;CH;86998;B;1.0;0;;1.8994;584,84;0.2609;AZUL;879;;
48;CH;88822;D;10.0;0;;2.62554;664,88;0.20408;AZUL;959;;
49;CH;118052;B;20.0;0;;1.56596;579,90;0.14769;AZUL;959;;
50;CH;96322;A;14.0;0;;2.07246;521,26;0.16207;AZUL;959;;
51;CH;89310;E;2.0;0;;1.61559;525,91;0.17511;AZUL;959;;
52;CH;82447;D;24.0;0;;3.12246;634,42;0.1608;AZUL;959;;
53;CH;86807;A;17.0;0;;1.67822;592,77;0.15131;AZUL;959;;
54;CH;85029;E;25.0;0;;3.06514;534,47;0.16031;AZUL;959;;
55;CH;96021;E;18.0;0;;1.04531;710,93;0.18524;AZUL;959;;
56;CH;118013;A;27.0;0;;1.30256;472,09;0.19424;AZUL;959;;
57;CH;112132;C;28.0;0;;1.03028;560,69;0.18024;AZUL;959;;
58;CH;89635;A;29.0;0;;1.52437;650,59;0.23945;AZUL;959;;
59;CH;82271;E;19.0;0;;1.36626;546,63;0.1949;AZUL;959;;
60;CH;84400;E;19.0;0;;2.75754;621,74;0.28161;AZUL;959;;
61;CH;26280;B;21.0;0;;1.12148;579,62;0.21233;AZUL;959;;
62;CH;112034;A;11.0;0;;1.73376;558,79;0.16204;AZUL;959;;
63;CH;86294;A;24.0;0;;2.90062;693,14;0.1127;AZUL;959;;
64;CH;20768;D;16.0;0;;1.01171;494,59;0.20363;AZUL;959;;
65;CH;96856;E;17.0;0;;2.33124;594,36;0.17113;AZUL;959;;
66;CH;111986;A;5.0;0;;2.49144;655,21;0.25429;AZUL;959;;
67;CH;87232;B;18.0;0;;2.04727;560,71;0.1923;AZUL;959;;
68;CH;89191;E;14.0;0;;1.96026;576,13;0.15989;AZUL;959;;
69;CH;98098;B;15.0;0;;2.49136;536,09;0.1842;AZUL;959;;
70;CH;111853;E;14.0;0;;1.41409;539,19;0.21947;AZUL;959;;
71;CH;87520;D;16.0;0;;1.93415;599,17;0.19874;AZUL;959;;
72;CH;86173;A;12.0;0;;2.59981;562,02;0.17297;AZUL;959;;
73;CH;85282;C;12.0;0;;1.78361;716,31;0.21338;AZUL;959;;
76;CH;40415;B;14.0;0;;2.5194;640,26;0.14642;AZUL;959;;
77;CH;111808;D;7.0;0;;1.73126;687,01;0.19229;AZUL;959;;
78;CH;95493;D;3.0;0;;1.5706;747,83;0.23976;AZUL;959;;
79;CH;43246;B;8.0;0;;1.24156;579,75;0.25898;AZUL;959;;
80;CH;81576;B;30.0;0;;0.63943;766,04;0.11099;AZUL;959;;
81;CH;82135;A;8.0;0;;2.2809;656,56;0.25303;AZUL;959;;
82;CH;84139;B;9.0;0;;2.58546;709,48;0.13711;AZUL;959;;
83;CH;89039;B;6.0;0;;2.29374;722,57;0.21431;AZUL;959;;
84;CH;89179;C;26.0;0;;1.46891;596,83;0.20067;AZUL;959;;
85;CH;85204;C;23.0;0;;1.88307;662,31;0.27582;AZUL;959;;
86;CH;29091;B;1.0;0;;2.09137;582,93;0.15726;AZUL;959;;
87;CH;96296;A;1.0;0;;2.46012;684,20;0.13745;AZUL;959;;
88;CH;111923;B;12.0;0;;1.13766;528,22;0.22483;AZUL;959;;
89;CH;97078;A;3.0;0;;1.28469;607,44;0.17357;AZUL;959;;
90;CH;118048;B;4.0;0;;2.46307;656,04;0.08967;AZUL;959;;
46;CH;18419;D;18.0;0;;2.58493;533,25;0.14252;AZUL;959;;
47;CH;111902;B;7.0;0;;2.61437;650,39;0.21389;AZUL;959;;
74;CH;85044;B;26.0;0;;2.0536;542,93;0.17206;AZUL;959;;
75;CH;98111;C;13.0;0;;1.71024;616,27;0.26342;AZUL;959;;
47;CH;86369;A;18.0;0;;1.73639;633,80;0.29641;AZUL;999;;
49;CH;125655;C;14.0;0;;2.36532;538,66;0.25854;AZUL;999;;
51;CH;98128;A;29.0;0;;0.76584;578,40;0.01834;AZUL;999;;
52;CH;52843;D;7.0;0;;1.80371;637,84;0.16635;AZUL;999;;
53;CH;125676;B;5.0;0;;1.26786;566,07;0.11201;AZUL;999;;
55;CH;112084;E;8.0;0;;3.21414;613,17;0.10829;AZUL;999;;
57;CH;87238;D;21.0;0;;1.08479;643,98;0.12871;AZUL;999;;
59;CH;125885;B;27.0;0;;3.46336;536,93;0.17747;AZUL;999;;
60;CH;111875;B;24.0;0;;3.51856;589,98;0.18464;AZUL;999;;
61;CH;111789;A;18.0;0;;1.9399;523,71;0.14756;AZUL;999;;
63;CH;111936;B;30.0;0;;1.98717;620,98;0.16546;AZUL;999;;
64;CH;96289;C;11.0;0;;2.16518;684,94;0.13178;AZUL;999;;
65;CH;118135;A;23.0;0;;1.60808;467,70;0.09046;AZUL;999;;
67;CH;125722;E;26.0;0;;2.36414;617,25;0.09949;AZUL;999;;
68;CH;111925;E;22.0;0;;2.88658;555,12;0.13869;AZUL;999;;
69;CH;81914;C;8.0;0;;1.85709;594,31;0.1916;AZUL;999;;
71;CH;96669;A;30.0;0;;1.57179;586,62;0.2021;AZUL;999;;
73;CH;88342;A;15.0;0;;1.63154;632,75;0.10703;AZUL;999;;
75;CH;111880;E;27.0;0;;2.52898;612,46;0.15048;AZUL;999;;
76;CH;95822;B;23.0;0;;0.86436;826,89;0.11203;AZUL;999;;
77;CH;125716;A;4.0;0;;2.56315;592,49;0.16284;AZUL;999;;
79;CH;118012;E;17.0;0;;1.52448;704,58;0.21371;AZUL;999;;
80;CH;88561;C;9.0;0;;1.78332;710,82;0.177;AZUL;999;;
81;CH;95563;B;25.0;0;;1.50299;557,73;0.18681;AZUL;999;;
83;CH;118059;A;5.0;0;;3.04986;583,94;0.23466;AZUL;999;;
84;CH;111846;B;5.0;0;;3.22135;615,59;0.18835;AZUL;999;;
85;CH;88365;A;1.0;0;;1.29208;681,12;0.20192;AZUL;999;;
87;CH;96415;E;3.0;0;;2.49173;657,82;0.16145;AZUL;999;;
88;CH;96369;E;11.0;0;;2.56529;619,29;0.16157;AZUL;999;;
89;CH;33940;B;6.0;0;;2.20524;756,42;0.13887;AZUL;999;;
90;CH;125656;B;4.0;0;;2.13734;566,40;0.25431;AZUL;999;;
46;CH;118049;B;16.0;0;;1.54377;559,03;0.19087;AZUL;999;;
72;CH;125907;E;10.0;0;;2.28342;577,52;0.16873;AZUL;999;;
70;CH;125732;C;26.0;0;;3.34532;529,98;0.23028;AZUL;999;;
66;CH;98208;B;12.0;0;;2.65063;547,06;0.1495;AZUL;999;;
62;CH;89649;D;20.0;0;;2.49925;672,55;0.13091;AZUL;999;;
54;CH;96872;C;16.0;0;;2.15046;607,75;0.23671;AZUL;999;;
56;CH;118206;D;27.0;0;;1.90077;656,95;0.14464;AZUL;999;;
50;CH;125707;B;28.0;0;;3.51888;667,76;0.13429;AZUL;999;;
58;CH;111817;E;19.0;0;;1.77083;561,19;0.09361;AZUL;999;;
48;CH;118058;D;29.0;0;;2.2169;661,96;0.16574;AZUL;999;;
86;CH;112129;A;1.0;0;;1.22;504,23;0.19344;AZUL;999;;
82;CH;86998;B;1.0;0;;1.8994;584,84;0.2609;AZUL;999;;
78;CH;118129;A;14.0;0;;3.22966;596,25;0.14036;AZUL;999;;
74;CH;112114;B;2.0;0;;2.47232;618,88;0.1676;AZUL;999;;
49;CH;118052;B;20.0;0;;1.56596;579,90;0.14769;AZUL;1015;;
51;CH;89310;E;2.0;0;;1.61559;525,91;0.17511;AZUL;1015;;
52;CH;82447;D;24.0;0;;3.12246;634,42;0.1608;AZUL;1015;;
53;CH;86807;A;17.0;0;;1.67822;592,77;0.15131;AZUL;1015;;
55;CH;96021;E;18.0;0;;1.04531;710,93;0.18524;AZUL;1015;;
57;CH;112132;C;28.0;0;;1.03028;560,69;0.18024;AZUL;1015;;
59;CH;82271;E;19.0;0;;1.36626;546,63;0.1949;AZUL;1015;;
60;CH;84400;E;19.0;0;;2.75754;621,74;0.28161;AZUL;1015;;
61;CH;26280;B;21.0;0;;1.12148;579,62;0.21233;AZUL;1015;;
63;CH;86294;A;24.0;0;;2.90062;693,14;0.1127;AZUL;1015;;
64;CH;20768;D;16.0;0;;1.01171;494,59;0.20363;AZUL;1015;;
65;CH;96856;E;17.0;0;;2.33124;594,36;0.17113;AZUL;1015;;
67;CH;87232;B;18.0;0;;2.04727;560,71;0.1923;AZUL;1015;;
68;CH;89191;E;14.0;0;;1.96026;576,13;0.15989;AZUL;1015;;
69;CH;98098;B;15.0;0;;2.49136;536,09;0.1842;AZUL;1015;;
71;CH;87520;D;16.0;0;;1.93415;599,17;0.19874;AZUL;1015;;
72;CH;86173;A;12.0;0;;2.59981;562,02;0.17297;AZUL;1015;;
73;CH;85282;C;12.0;0;;1.78361;716,31;0.21338;AZUL;1015;;
75;CH;98111;C;13.0;0;;1.71024;616,27;0.26342;AZUL;1015;;
77;CH;111808;D;7.0;0;;1.73126;687,01;0.19229;AZUL;1015;;
79;CH;43246;B;8.0;0;;1.24156;579,75;0.25898;AZUL;1015;;
81;CH;82135;A;8.0;0;;2.2809;656,56;0.25303;AZUL;1015;;
83;CH;89039;B;6.0;0;;2.29374;722,57;0.21431;AZUL;1015;;
84;CH;89179;C;26.0;0;;1.46891;596,83;0.20067;AZUL;1015;;
