CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
175;MT;31817;E;1;0;;111.015;532,77;0.19704;Azul;501;;0
65;CH;89182;D;19;0;;166.455;534,6;0.14281;Azul;491;;0
51;CH;95827;E;27;0;;282.036;534,78;0.14339;Azul;491;;0
81;CH;87095;B;24;0;;268.807;535,43;0.14356;Azul;491;;0
88;CH;12389;D;29;0;;246.951;536,65;0.19372;Azul;491;;0
27;LC;68242;C;23;0;;165.664;536,75;0.01477;Azul;455;;0
134;CN;84260;C;27;0;;443.358;537,69;0.16217;Azul;489;;0
47;CH;84204;B;28;0;;11.821;537,76;0.19861;Azul;491;;0
113;CN;111653;A;2;0;;111.154;537,9;0.09388;Azul;447;;0
46;CH;95981;A;1;0;;149.301;539,05;0.13479;Azul;491;;0
58;CH;42159;D;9;0;;209.992;540,19;0.1605;Azul;491;;0
123;CN;84403;D;12;0;;350.929;540,59;0.22257;Azul;489;;0
6;LC;86761;C;22;0;;276.657;540,72;0.12864;Azul;495;;0
10;LC;86449;E;23;0;;189.587;541,06;0.16468;Azul;495;;0
177;MT;81870;A;6;0;;128.198;543,34;0.22049;Azul;501;;0
100;CN;66646;E;15;0;;238.835;544,91;0.13382;Azul;447;;0
19;LC;89487;D;4;0;;155.831;545;0.11333;Azul;455;;0
13;LC;9065;B;10;0;;304.421;545,02;0.10913;Azul;455;;0
18;LC;86504;E;28;0;;344.612;545,13;0.18399;Azul;495;;0
97;CN;96607;C;3;0;;219.256;545,27;0.17136;Azul;489;;0
42;LC;23160;B;27;0;;359.943;547,77;0.26393;Azul;495;;0
99;CN;98109;E;28;0;;257.203;547,88;0.17328;Azul;489;;0
2;LC;87507;B;6;0;;400.263;548,02;0.34654;Azul;455;0.0;0
39;LC;112054;E;2;0;;102.723;548,04;0.00765;Azul;455;;0
78;CH;96697;A;22;0;;18.021;548,85;0.21017;Azul;491;;0
25;LC;23230;D;14;0;;187.571;549,83;0.20467;Azul;455;;0
129;CN;98187;C;9;0;;2.024;551,39;0.15553;Azul;489;;0
179;MT;30871;E;26;0;;173.921;551,97;0.14854;Azul;501;;0
97;CN;11526;C;21;0;;162.341;555,7;0.27893;Azul;447;;0
131;CN;90034;D;20;0;;284.593;556,18;0.19427;Azul;489;;0
31;LC;112066;D;9;0;;39.313;557,5;0.12299;Azul;455;;0
28;LC;112143;A;21;0;;181.453;558,88;0.31442;Azul;455;;0
36;LC;82889;B;22;0;;39.794;559,12;0.20812;Azul;455;;0
170;MT;16331;C;16;0;;141.371;560,52;0.19362;Azul;501;;0
50;CH;87933;B;26;0;;186.075;560,72;0.16478;Azul;491;;0
1;LC;90119;B;5;0;;261.664;561,52;0.22421;Azul;495;0.0;0
172;MT;26563;E;10;0;;206.092;562,65;0.20214;Azul;501;;0
122;CN;12839;D;10;0;;336.078;563,8;0.1698;Azul;489;;0
28;LC;50016;E;18;0;;339.686;563,87;0.18543;Azul;495;;0
31;LC;96873;E;12;0;;300.622;565,02;0.15832;Azul;495;;0
3;LC;32893;C;5;0;;259.894;565,17;0.18129;Azul;455;1.0;0
107;CN;10796;A;21;0;;289.847;566,8;0.10599;Azul;489;;0
4;LC;97229;C;6;0;;337.571;567,09;0.15391;Azul;495;1.0;0
68;CH;89825;B;25;0;;159.674;567,5;0.16896;Azul;491;;0
18;LC;89331;D;24;0;;0.97846;567,63;0.01231;Azul;455;;0
4;LC;90002;A;7;0;;347.246;567,7;0.14079;Azul;495;0.0;0
6;LC;111829;C;24;0;;281.419;569,75;0.11358;Azul;455;;0
169;MT;16115;B;27;0;;242.591;570,31;0.14426;Azul;501;;0
144;MT;97562;B;25;0;;143.472;570,38;0.22398;Azul;501;;0
9;LC;112051;B;28;0;;371.981;571;0.19426;Azul;455;;0
32;LC;23615;B;14;0;;0.93968;571,35;0.01825;Azul;455;;0
87;CH;111873;B;21;0;;19.957;571,98;0.11139;Azul;451;;0
1;LC;87035;B;5;0;;45.056;573,17;0.2227;Azul;455;0.0;0
82;CH;85825;B;25;0;;165.106;577,21;0.30795;Azul;491;;0
5;LC;17485;B;5;0;;324.021;577,44;0.22017;Azul;495;0.0;0
74;CH;112110;D;21;0;;283.948;577,57;0.10909;Azul;451;;0
124;CN;111612;A;12;0;;495.113;577,7;0.26199;Azul;447;;0
23;LC;24007;E;15;0;;0.94955;578,24;0.01255;Azul;455;;0
126;CN;111411;B;10;0;;125.858;579,6;0.19389;Azul;447;;0
76;CH;86195;E;12;0;;21.655;579,67;0.03448;Azul;451;;0
4;LC;55925;D;6;0;;180.017;580,21;0.20292;Azul;455;1.0;0
3;LC;95804;D;8;0;;432.651;580,67;0.21308;Azul;455;0.0;0
86;CH;96298;E;6;0;;135.613;580,7;0.13218;Azul;491;;0
14;LC;61878;E;26;0;;194.597;580,94;0.13457;Azul;495;;0
109;CN;85594;E;3;0;;266.224;581,14;0.30552;Azul;489;;0
22;LC;83856;E;30;0;;35.396;581,36;0.11717;Azul;495;;0
115;CN;86222;D;23;0;;334.738;581,75;0.28074;Azul;447;;0
115;CN;84856;C;16;0;;157.917;582,13;0.19718;Azul;489;;0
37;LC;89496;E;15;0;;1.839;582,33;0.16448;Azul;495;;0
16;LC;84446;C;12;0;;167.738;582,56;0.1677;Azul;495;;0
2;LC;98220;D;7;0;;376.232;583,02;0.20321;Azul;495;0.0;0
36;LC;96729;C;15;0;;142.862;583,15;0.17175;Azul;495;;0
120;CN;85474;A;1;0;;150.003;583,27;0.257;Azul;489;;0
70;CH;87055;E;18;0;;364.445;583,28;0.19236;Azul;491;;0
113;CN;96480;E;11;0;;164.965;584,14;0.18067;Azul;489;;0
118;CN;88641;D;14;0;;285.187;584,79;0.13263;Azul;489;;0
104;CN;96317;E;15;0;;474.364;585,27;0.22519;Azul;489;;0
3;LC;17817;A;6;0;;386.369;585,7;0.16228;Azul;495;0.0;0
60;CH;97747;E;8;0;;481.178;585,97;0.15211;Azul;451;;0
24;LC;111970;A;19;0;;300.407;586,55;0.12715;Azul;455;;0
103;CN;41039;B;13;0;;163.931;587,72;0.26297;Azul;489;;0
172;MT;98294;E;25;0;;125.148;588,38;0.13308;Azul;459;;0
34;LC;98173;E;14;0;;338.388;588,86;0.0718;Azul;495;;0
15;LC;95682;C;4;0;;188.047;588,98;0.17022;Azul;495;;0
30;LC;86600;B;1;0;;209.341;589,24;0.21354;Azul;495;;0
101;CN;85461;B;1;0;;587.933;589,37;0.1635;Azul;489;;0
24;LC;86194;A;18;0;;352.005;589,63;0.19967;Azul;495;;0
63;CH;88814;C;13;0;;275.348;589,65;0.24325;Azul;491;;0
5;LC;85387;C;6;0;;300.737;591,17;0.45573;Azul;455;0.0;0
111;CN;66832;D;8;0;;248.355;591,23;0.28104;Azul;489;;0
127;CN;97446;E;13;0;;1.869;591,26;0.12516;Azul;447;;0
7;LC;111931;E;25;0;;163.036;593,89;0.07536;Azul;455;;0
94;CN;12112;B;13;0;;265.104;594,06;0.21711;Azul;489;;0
4;LC;13652;E;7;0;;243.311;594,27;0.15103;Azul;455;0.0;0
85;CH;26427;A;29;0;;454.182;594,71;0.22956;Azul;451;;0
92;CN;40798;D;26;0;;41.569;595,42;0.12654;Azul;489;;0
23;LC;77697;C;1;0;;308.161;596,8;0.17797;Azul;495;;0
84;CH;89639;C;24;0;;264.093;597,08;0.10439;Azul;451;;0
132;CN;46621;A;24;0;;289.268;597,87;0.15829;Azul;447;;0
45;LC;112053;A;30;0;;168.734;599,46;0.20253;Azul;455;;0
57;CH;97862;E;25;0;;315.291;599,61;0.06127;Azul;451;;0
12;LC;78076;D;19;0;;283.439;600,48;0.20723;Azul;455;;0
26;LC;76784;B;1;0;;338.863;600,76;0.18354;Azul;495;;0
54;CH;44378;E;4;0;;422.228;601,52;0.18939;Azul;451;;0
98;CN;111506;A;4;0;;187.928;601,56;0.07272;Azul;447;;0
56;CH;43927;A;7;0;;278.615;601,57;0.16531;Azul;491;;0
38;LC;31871;C;11;0;;283.957;602,25;0.1042;Azul;495;;0
5;LC;96786;E;5;0;;180.719;602,63;0.12053;Azul;495;1.0;0
19;LC;67551;A;19;0;;212.582;603,58;0.22662;Azul;495;;0
95;CN;95908;B;29;0;;190.262;603,62;0.21169;Azul;489;;0
1;LC;84836;B;5;0;;176.657;603,66;0.213;Azul;455;1.0;0
13;LC;79142;E;21;0;;177.337;605,03;0.13052;Azul;495;;0
117;CN;82909;D;29;0;;233.756;605,07;0.2738;Azul;447;;0
66;CH;88055;D;15;0;;195.783;605,56;0.26994;Azul;491;;0
96;CN;98136;C;25;0;;19.166;605,74;0.32247;Azul;489;;0
64;CH;88500;E;3;0;;428.812;605,97;0.13154;Azul;451;;0
30;LC;6818;E;16;0;;221.619;606,68;0.08843;Azul;455;;0
29;LC;81987;C;12;0;;163.347;606,95;0.20097;Azul;495;;0
73;CH;96354;E;14;0;;392.803;608,8;0.09238;Azul;451;;0
87;CH;87510;C;28;0;;320.608;609,29;0.25718;Azul;491;;0
35;LC;87157;A;16;0;;244.345;609,45;0.23433;Azul;495;;0
91;CN;86038;C;6;0;;239.555;609,78;0.23861;Azul;489;;0
150;MT;26265;D;24;0;;356.575;610,87;0.1985;Azul;501;;0
8;LC;97995;C;26;0;;235.786;611,4;0.23434;Azul;455;;0
59;CH;111823;E;8;0;;142.279;611,46;0.05277;Azul;451;;0
93;CN;39342;D;21;0;;207.227;612,82;0.2408;Azul;447;;0
69;CH;17780;D;17;0;;22.261;613,32;0.18623;Azul;491;;0
39;LC;89563;C;16;0;;203.114;613,83;0.14529;Azul;495;;0
43;LC;86243;E;11;0;;177.127;614,68;0.17002;Azul;495;;0
53;CH;88301;B;27;0;;15.043;615,05;0.1937;Azul;491;;0
21;LC;56161;A;14;0;;209.005;615,31;0.16228;Azul;495;;0
144;MT;111468;B;5;0;;136.078;615,64;0.02623;Azul;459;;0
80;CH;95528;B;2;0;;351.503;615,94;0.19457;Azul;451;;0
7;LC;37758;D;24;0;;167.632;616,69;0.12966;Azul;495;;0
128;CN;111564;B;3;0;;15.965;616,87;0.11844;Azul;447;;0
102;CN;90304;D;21;0;;217.252;617,27;0.15007;Azul;489;;0
1;LC;55933;C;6;0;;135.954;617,42;0.25459;Azul;495;1.0;0
71;CH;87233;D;16;0;;307.605;617,93;0.23773;Azul;491;;0
116;CN;85191;A;26;0;;201.969;618,08;0.20235;Azul;489;;0
93;CN;50091;A;30;0;;340.786;618,91;0.12648;Azul;489;;0
25;LC;83845;E;18;0;;161.588;619,14;0.17627;Azul;495;;0
33;LC;97412;B;16;0;;253.154;620,1;0.23208;Azul;495;;0
152;MT;66986;A;29;0;;25.285;621,05;0.25933;Azul;501;;0
44;LC;111884;D;29;0;;122.307;621,23;0.01696;Azul;455;;0
105;CN;84299;B;19;0;;22.147;622,28;0.29782;Azul;489;;0
62;CH;111988;B;7;0;;384.706;622,48;0.17175;Azul;451;;0
55;CH;83733;C;7;0;;479.502;623,91;0.18538;Azul;451;;0
141;MT;26992;C;11;0;;276.044;625,05;0.16759;Azul;501;;0
106;CN;62499;D;17;0;;320.508;625,77;0.17322;Azul;447;;0
143;MT;88445;A;4;0;;217.614;626,88;0.08276;Azul;501;;0
168;MT;111512;B;24;0;;294.976;627,29;0.19298;Azul;459;;0
37;LC;112113;C;21;0;;169.328;627,47;0.05119;Azul;455;;0
119;CN;111720;C;30;0;;203.842;628,02;0.1488;Azul;447;;0
10;LC;97968;A;17;0;;0.83826;629,18;0.02232;Azul;455;;0
111;CN;87724;E;28;0;;171.388;629,66;0.10169;Azul;447;;0
61;CH;95752;E;9;0;;159.757;630,02;0.05839;Azul;451;;0
48;CH;112045;C;11;0;;346.765;630,74;0.15603;Azul;451;;0
56;CH;96813;C;6;0;;531.599;631,28;0.17992;Azul;451;;0
112;CN;89518;C;5;0;;391.646;631,69;0.14694;Azul;447;;0
16;LC;96758;A;17;0;;129.262;631,73;0.14007;Azul;455;;0
153;MT;63649;E;29;0;;169.385;631,9;0.14411;Azul;501;;0
61;CH;43527;D;12;0;;243.625;632,27;0.20131;Azul;491;;0
114;CN;90228;E;20;0;;123.446;632,27;0.27159;Azul;489;;0
17;LC;83517;C;18;0;;137.901;632,76;0.07485;Azul;455;;0
52;CH;86760;D;4;0;;441.776;634,32;0.14594;Azul;451;;0
147;MT;97059;D;4;0;;305.583;634,94;0.10809;Azul;459;;0
145;MT;29269;C;18;0;;274.932;635,15;0.18733;Azul;501;;0
51;CH;96595;B;2;0;;285.915;635,29;0.32615;Azul;451;;0
27;LC;25923;B;12;0;;241.196;635,73;0.14315;Azul;495;;0
101;CN;12591;B;28;0;;453.397;635,73;0.08292;Azul;447;;0
146;MT;111524;A;10;0;;386.138;636,14;0.14915;Azul;459;;0
112;CN;97538;E;2;0;;242.194;636,48;0.17713;Azul;489;;0
20;LC;76042;E;1;0;;173.716;638,02;0.28895;Azul;495;;0
96;CN;61264;B;14;0;;185.116;638,2;0.14086;Azul;447;;0
110;CN;88032;A;23;0;;363.295;638,61;0.18621;Azul;489;;0
40;LC;97416;A;28;0;;129.567;639,48;0.11929;Azul;455;;0
72;CH;111943;B;27;0;;669.428;639,54;0.11947;Azul;451;;0
86;CH;112013;A;19;0;;34.662;639,81;0.16469;Azul;451;;0
50;CH;111805;D;5;0;;400.369;639,94;0.16074;Azul;451;;0
68;CH;87101;C;15;0;;104.948;641,03;0.12765;Azul;451;;0
21;LC;112092;B;27;0;;240.823;641,05;0.06055;Azul;455;;0
166;MT;23807;D;11;0;;174.939;641,17;0.19222;Azul;501;;0
32;LC;97679;A;17;0;;230.343;641,29;0.21113;Azul;495;;0
102;CN;67958;C;19;0;;39.208;641,41;0.11735;Azul;447;;0
133;CN;85700;C;16;0;;18.199;642,38;0.13254;Azul;447;;0
33;LC;76800;E;1;0;;241.183;642,85;0.15898;Azul;455;;0
103;CN;82306;C;1;0;;408.723;642,92;0.18667;Azul;447;;0
70;CH;85205;B;16;0;;664.097;644,49;0.19728;Azul;451;;0
71;CH;111841;E;10;0;;342.899;644,73;0.1808;Azul;451;;0
177;MT;32953;D;25;0;;316.831;644,94;0.19086;Azul;459;;0
41;LC;98224;D;30;0;;221.681;644,95;0.19001;Azul;495;;0
67;CH;88057;E;26;0;;340.619;645,14;0.13922;Azul;451;;0
99;CN;111408;C;6;0;;124.846;646,13;0.08248;Azul;447;;0
83;CH;82656;E;2;0;;177.396;646,52;0.16757;Azul;491;;0
119;CN;11276;D;25;0;;404.524;647,67;0.2267;Azul;489;;0
49;CH;97982;D;1;0;;267.992;647,68;0.11389;Azul;451;;0
146;MT;60664;D;17;0;;255.016;647,73;0.11407;Azul;501;;0
90;CH;89661;D;2;0;;111.315;648,56;0.25336;Azul;491;;0
17;LC;22904;E;15;0;;27.669;650,11;0.18886;Azul;495;;0
108;CN;43554;D;5;0;;276.937;650,27;0.18595;Azul;447;;0
171;MT;111692;E;6;0;;243.833;650,31;0.09519;Azul;459;;0
142;MT;66805;E;20;0;;468.954;650,6;0.12012;Azul;459;;0
148;MT;25028;D;21;0;;244.694;650,79;0.13123;Azul;501;;0
46;CH;84321;C;26;0;;510.044;651,1;0.13957;Azul;451;;0
78;CH;97888;E;22;0;;234.409;651,38;0.17552;Azul;451;;0
2;LC;88480;B;5;0;;116.779;653,95;0.11223;Azul;455;1.0;0
95;CN;111630;D;19;0;;144.722;654,2;0.09725;Azul;447;;0
94;CN;111635;E;14;0;;18.637;654,52;0.17661;Azul;447;;0
92;CN;87205;D;23;0;;218.742;654,8;0.13671;Azul;447;;0
160;MT;111487;D;27;0;;353.913;655;0.19735;Azul;459;;0
164;MT;29938;C;3;0;;115.923;657,02;0.17437;Azul;459;;0
43;LC;8562;A;9;0;;119.713;658,37;0.12869;Azul;455;;0
90;CH;89113;E;24;0;;242.215;658,61;0.13283;Azul;451;;0
123;CN;111637;E;9;0;;265.752;659,51;0.15058;Azul;447;;0
117;CN;61010;B;17;0;;281.843;659,86;0.11392;Azul;489;;0
114;CN;59858;A;25;0;;348.757;661,17;0.17521;Azul;447;;0
80;CH;57285;C;6;0;;319.277;661,63;0.18855;Azul;491;;0
79;CH;84853;C;23;0;;246.746;663,04;0.11594;Azul;451;;0
162;MT;62736;E;2;0;;243.503;663,32;0.12168;Azul;459;;0
41;LC;112041;E;21;0;;0.8512;663,35;0.00591;Azul;455;;0
155;MT;111594;E;7;0;;266.415;664,98;0.09545;Azul;459;;0
47;CH;111920;A;11;0;;321.792;665,99;0.14834;Azul;451;;0
82;CH;111978;B;29;0;;242.169;666;0.18248;Azul;451;;0
162;MT;29575;D;25;0;;143.852;667,65;0.11455;Azul;501;;0
164;MT;38777;B;7;0;;159.312;667,8;0.18044;Azul;501;;0
29;LC;23744;C;12;0;;284.638;669,33;0.09954;Azul;455;;0
34;LC;112150;B;14;0;;195.328;669,45;0.18002;Azul;455;;0
156;MT;28698;C;3;0;;245.783;671,54;0.16215;Azul;501;;0
118;CN;12199;B;17;0;;189.006;673,07;0.23529;Azul;447;;0
161;MT;32450;A;23;0;;197.144;673,83;0.16485;Azul;501;;0
91;CN;111456;B;2;0;;0.92339;676,48;0.08431;Azul;447;;0
81;CH;111802;E;18;0;;282.762;676,87;0.08145;Azul;451;;0
135;CN;62289;D;9;0;;151.059;677,7;0.06851;Azul;447;;0
63;CH;89461;C;6;0;;226.131;679,64;0.22052;Azul;451;;0
52;CH;83694;E;11;0;;249.892;679,84;0.15777;Azul;491;;0
65;CH;112081;A;17;0;;162.334;680,12;0.14924;Azul;451;;0
145;MT;32905;D;27;0;;218.007;680,2;0.15123;Azul;459;;0
137;MT;32823;B;20;0;;412.503;680,88;0.11293;Azul;501;;0
134;CN;83440;E;20;0;;23.472;681,93;0.05895;Azul;447;;0
26;LC;25943;E;11;0;;127.597;682,14;0.16274;Azul;455;;0
139;MT;63358;E;2;0;;20.154;682,35;0.10455;Azul;501;;0
116;CN;76034;B;22;0;;32.733;682,42;0.09321;Azul;447;;0
3;LC;61229;E;5;0;;173.024;683,61;0.20924;Azul;495;1.0;0
85;CH;95242;D;5;0;;191.357;684,96;0.14847;Azul;491;;0
166;MT;12922;C;28;0;;30.651;686,55;0.14637;Azul;459;;0
143;MT;15292;B;16;0;;333.463;686,9;0.21641;Azul;459;;0
167;MT;53559;D;28;0;;292.985;687,77;0.13712;Azul;459;;0
174;MT;16949;C;3;0;;229.135;687,82;0.18353;Azul;501;;0
140;MT;86988;D;13;0;;141.648;688,08;0.16685;Azul;459;;0
179;MT;98070;A;8;0;;210.243;689,08;0.11933;Azul;459;;0
130;CN;40203;B;24;0;;240.632;689,28;0.12094;Azul;447;;0
53;CH;111972;D;19;0;;366.124;690,18;0.09097;Azul;451;;0
98;CN;61404;E;19;0;;250.487;690,44;0.1037;Azul;489;;0
121;CN;111414;E;27;0;;204.034;692,5;0.21775;Azul;447;;0
110;CN;111533;A;3;0;;150.152;693,82;0.08461;Azul;447;;0
180;MT;68273;B;30;0;;177.477;693,95;0.18855;Azul;501;;0
121;CN;11364;E;5;0;;177.599;694,44;0.15274;Azul;489;;0
130;CN;16999;E;22;0;;268.842;695,73;0.33186;Azul;489;;0
129;CN;27417;E;22;0;;167.211;696,58;0.24188;Azul;447;;0
100;CN;14147;C;17;0;;236.027;697,38;0.11389;Azul;489;;0
122;CN;111761;A;7;0;;203.133;698,01;0.20358;Azul;447;;0
157;MT;29500;A;11;0;;244.385;698,2;0.08633;Azul;459;;0
178;MT;89750;B;5;0;;150.625;698,95;0.20665;Azul;501;;0
120;CN;111395;E;6;0;;174.195;700,25;0.12818;Azul;447;;0
89;CH;112122;D;30;0;;214.361;701;0.17873;Azul;451;;0
75;CH;112014;B;20;0;;447.836;702,42;0.12905;Azul;451;;0
58;CH;97652;D;13;0;;253.136;702,65;0.23962;Azul;451;;0
176;MT;61172;C;26;0;;188.752;703,26;0.09961;Azul;459;;0
107;CN;88496;C;11;0;;117.373;703,47;0.14095;Azul;447;;0
69;CH;98027;B;15;0;;326.045;704,58;0.1747;Azul;451;;0
88;CH;88520;C;28;0;;144.874;704,78;0.21786;Azul;451;;0
148;MT;48921;A;19;0;;21.454;705,26;0.19268;Azul;459;;0
160;MT;7697;D;19;0;;3.766;706;0.156;Azul;501;;0
105;CN;111394;C;26;0;;258.095;706,28;0.24535;Azul;447;;0
176;MT;40459;B;14;0;;19.829;707,44;0.16681;Azul;501;;0
125;CN;111463;A;1;0;;17.303;707,7;0.24838;Azul;447;;0
171;MT;7410;C;12;0;;2.965;707,8;0.291;Azul;501;;0
168;MT;30334;B;9;0;;206.044;707,98;0.28711;Azul;501;;0
72;CH;83846;B;19;0;;174.631;708,53;0.1795;Azul;491;;0
170;MT;84768;A;19;0;;242.824;708,89;0.13961;Azul;459;;0
131;CN;17449;B;20;0;;800.279;709,57;0.33632;Azul;447;;0
14;LC;111896;E;3;0;;184.593;709,71;0.06234;Azul;455;;0
42;LC;89028;C;15;0;;264.074;710,79;0.25229;Azul;455;;0
124;CN;29853;B;18;0;;359.588;711,64;0.14861;Azul;489;;0
155;MT;96234;C;22;0;;165.029;715,21;0.23445;Azul;501;;0
76;CH;87788;A;21;0;;158.498;725,43;0.23093;Azul;491;;0
64;CH;96436;A;14;0;;26.354;727,64;0.29773;Azul;491;;0
151;MT;85357;D;5;0;;162.495;727,7;0.14806;Azul;501;;0
35;LC;112101;A;17;0;;121.324;730,27;0.14615;Azul;455;;0
149;MT;111535;A;14;0;;132.842;732,16;0.20359;Azul;459;;0
142;MT;17745;E;8;0;;177.703;732,52;0.13517;Azul;501;;0
136;MT;82123;A;1;0;;175.065;741,94;0.14805;Azul;459;;0
135;CN;7502;A;5;0;;27.734;743,56;0.1363;Azul;489;;0
66;CH;97786;E;13;0;;204.803;746,66;0.19722;Azul;451;;0
133;CN;24091;D;7;0;;19.796;748,38;0.13945;Azul;489;;0
147;MT;68923;E;16;0;;189.724;749,48;0.12405;Azul;501;;0
77;CH;88107;D;30;0;;1.97;755,36;0.17706;Azul;451;;0
104;CN;60359;A;18;0;;137.076;755,86;0.08688;Azul;447;;0
109;CN;76029;D;8;0;;157.501;757,26;0.3311;Azul;447;;0
157;MT;17183;C;12;0;;169.434;757,56;0.23853;Azul;501;;0
159;MT;9343;B;8;0;;256.898;761,74;0.2289;Azul;501;;0
165;MT;23720;B;26;0;;231.191;761,75;0.06719;Azul;501;;0
167;MT;12770;B;28;0;;2.407;763,7;0.222;Azul;501;;0
141;MT;30331;C;3;0;;255.414;766,77;0.22815;Azul;459;;0
49;CH;57396;A;4;0;;0.95252;768,13;0.19384;Azul;491;;0
128;CN;8041;B;23;0;;304.011;768,29;0.1075;Azul;489;;0
163;MT;11253;D;21;0;;254.802;770,78;0.09804;Azul;501;;0
158;MT;24505;E;19;0;;242.636;772,23;0.09187;Azul;501;;0
140;MT;26367;C;7;0;;211.653;780,06;0.15195;Azul;501;;0
153;MT;15884;D;8;0;;10.681;789,34;0.16386;Azul;459;;0
158;MT;82367;B;5;0;;146.307;790,4;0.16934;Azul;459;;0
152;MT;96201;B;20;0;;358.407;794,24;0.1875;Azul;459;;0
138;MT;32189;E;22;0;;186.031;795;0.17211;Azul;459;;0
165;MT;83742;C;2;0;;178.838;797,45;0.24777;Azul;459;;0
178;MT;5990;D;21;0;;1.929;800,8;0.185;Azul;459;;0
175;MT;18456;B;21;0;;260.715;802,37;0.30706;Azul;459;;0
169;MT;111557;C;11;0;;167.338;802,42;0.21851;Azul;459;;0
154;MT;24100;E;13;0;;228.502;805,1;0.09516;Azul;501;;0
38;LC;64063;B;18;0;;152.555;807;0.19863;Azul;455;;0
138;MT;27413;C;15;0;;179.795;809,51;0.26456;Azul;501;;0
126;CN;25425;A;22;0;;247.403;813,72;0.11973;Azul;489;;0
83;CH;87110;D;1;0;;0.60114;821,46;0.04218;Azul;451;;0
139;MT;111725;A;26;0;;147.034;831,31;0.1424;Azul;459;;0
151;MT;111554;B;23;0;;277.807;831,89;0.28666;Azul;459;;0
15;LC;24528;D;16;0;;0.49981;832,75;0.04951;Azul;455;;0
149;MT;12961;D;28;0;;187.811;839,86;0.04208;Azul;501;;0
154;MT;111434;D;30;0;;11.816;844,27;0.1365;Azul;459;;0
161;MT;86027;B;22;0;;14.909;845,73;0.09597;Azul;459;;0
150;MT;111718;E;29;0;;0.24681;847,77;0.02647;Azul;459;;0
136;MT;24671;A;27;0;;18.308;856,18;0.33039;Azul;501;;0
174;MT;111523;C;17;0;;0.89075;858,17;0.2242;Azul;459;;0
156;MT;28815;D;29;0;;215.655;872,56;0.14695;Azul;459;;0
137;MT;111477;C;18;0;;0.83472;885,38;0.16719;Azul;459;;0
173;MT;111628;A;15;0;;123.644;886,55;0.18943;Azul;459;;0
20;LC;112076;B;17;0;;0.95139;935,48;0.25846;Azul;455;;0
180;MT;85892;B;12;0;;0.32259;977,91;0.02107;Azul;459;;0
