CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
46;CH;96017;A;13;0;;1.18506;700.78;0.19176;AZUL;1095;;0
90;CH;141062;A;6;0;;2.7926;538.42;0.19484;AZUL;1095;;0
89;CH;97875;E;11;0;;0.80836;573.52;0.18442;AZUL;1095;;0
88;CH;89148;C;4;0;;1.47439;537.5;0.174;AZUL;1095;;0
87;CH;111955;C;3;0;;2.32506;621.06;0.08142;AZUL;1095;;0
86;CH;140222;C;5;0;;2.20684;549.14;0.16913;AZUL;1095;;0
85;CH;97710;C;2;0;;2.30268;777.27;0.20734;AZUL;1095;;0
84;CH;96531;A;3;0;;1.93047;632.78;0.31414;AZUL;1095;;0
83;CH;140589;C;18;0;;1.90997;543.18;0.17218;AZUL;1095;;0
82;CH;141330;E;17;0;;2.5062;559.58;0.20026;AZUL;1095;;0
81;CH;84166;C;15;0;;1.69897;658.41;0.24098;AZUL;1095;;0
80;CH;141012;B;15;0;;2.66229;645.55;0.15398;AZUL;1095;;0
79;CH;140448;A;17;0;;3.25322;538.84;0.2039;AZUL;1095;;0
78;CH;88321;D;27;0;;1.72576;621.18;0.12231;AZUL;1095;;0
77;CH;141120;E;12;0;;3.22378;516.14;0.19911;AZUL;1095;;0
76;CH;38284;D;13;0;;1.12991;647.83;0.18572;AZUL;1095;;0
75;CH;26266;B;6;0;;1.21623;732.91;0.27728;AZUL;1095;;0
74;CH;111858;B;21;0;;1.47839;598.91;0.11347;AZUL;1095;;0
73;CH;141373;A;20;0;;1.7185;537.67;0.19647;AZUL;1095;;0
72;CH;140524;B;2;0;;3.14882;515.64;0.1973;AZUL;1095;;0
71;CH;111947;B;25;0;;1.85179;516.22;0.24226;AZUL;1095;;0
70;CH;111797;A;7;0;;0.85804;504.38;0.19339;AZUL;1095;;0
69;CH;27016;C;26;0;;1.9882;693.01;0.21279;AZUL;1095;;0
68;CH;87862;C;2;0;;1.95212;522.34;0.17538;AZUL;1095;;0
67;CH;141124;C;28;0;;1.88304;518.67;0.20043;AZUL;1095;;0
66;CH;118107;D;21;0;;1.64494;434.29;0.20244;AZUL;1095;;0
65;CH;141304;B;29;0;;1.67473;501.61;0.19993;AZUL;1095;;0
64;CH;96676;D;22;0;;1.62818;650.12;0.16516;AZUL;1095;;0
63;CH;97182;A;1;0;;1.23597;507.83;0.19596;AZUL;1095;;0
62;CH;118014;A;9;0;;1.5237;632.0;0.22572;AZUL;1095;;0
61;CH;140422;D;27;0;;2.10338;683.77;0.16224;AZUL;1095;;0
60;CH;140198;B;27;0;;1.17746;454.62;0.19805;AZUL;1095;;0
59;CH;141141;C;11;0;;1.21209;555.31;0.20862;AZUL;1095;;0
58;CH;118141;B;25;0;;2.31834;568.06;0.18756;AZUL;1095;;0
57;CH;111782;B;11;0;;2.26375;688.34;0.11935;AZUL;1095;;0
56;CH;84889;C;24;0;;2.2274;613.09;0.18159;AZUL;1095;;0
55;CH;97405;A;8;0;;2.26097;538.6;0.21827;AZUL;1095;;0
54;CH;141356;E;10;0;;2.87862;556.55;0.16946;AZUL;1095;;0
53;CH;140431;B;14;0;;1.84867;682.99;0.24446;AZUL;1095;;0
52;CH;141133;D;13;0;;3.00939;406.86;0.1978;AZUL;1095;;0
51;CH;141071;E;30;0;;1.9274;650.52;0.24292;AZUL;1095;;0
50;CH;97671;B;25;0;;1.64294;666.61;0.28317;AZUL;1095;;0
49;CH;85036;A;8;0;;2.13934;564.13;0.21384;AZUL;1095;;0
48;CH;84498;B;16;0;;1.75403;788.55;0.32846;AZUL;1095;;0
47;CH;49174;D;20;0;;1.51268;535.35;0.15001;AZUL;1095;;0
1;LC;140698;A;7;0;;3.33455;573.33;0.18478;AZUL;1105;0.0;0
45;LC;112067;A;9;0;;0.97358;632.17;0.31253;AZUL;1105;;0
44;LC;140910;E;30;0;;2.29443;677.47;0.11517;AZUL;1105;;0
43;LC;43500;E;28;0;;1.44529;631.1;0.11879;AZUL;1105;;0
42;LC;120644;A;23;0;;2.15635;541.04;0.15037;AZUL;1105;;0
41;LC;32503;B;11;0;;1.31365;672.19;0.30482;AZUL;1105;;0
40;LC;141230;C;10;0;;2.404;572.52;0.23456;AZUL;1105;;0
39;LC;120373;E;3;0;;1.28553;567.42;0.22168;AZUL;1105;;0
38;LC;140893;B;3;0;;2.13983;512.21;0.2211;AZUL;1105;;0
37;LC;140928;E;2;0;;1.58387;660.57;0.22876;AZUL;1105;;0
36;LC;140846;B;19;0;;2.28962;624.37;0.11307;AZUL;1105;;0
35;LC;96611;A;18;0;;1.92712;584.94;0.15353;AZUL;1105;;0
34;LC;50045;B;21;0;;1.66387;435.42;0.21722;AZUL;1105;;0
33;LC;140850;A;20;0;;2.22164;571.1;0.13389;AZUL;1105;;0
32;LC;82254;C;23;0;;1.7817;705.19;0.123;AZUL;1105;;0
31;LC;43185;A;22;0;;2.69468;473.7;0.19199;AZUL;1105;;0
30;LC;140927;A;28;0;;1.22967;607.56;0.23073;AZUL;1105;;0
29;LC;33595;D;27;0;;1.35806;516.49;0.22019;AZUL;1105;;0
28;LC;141398;D;26;0;;1.88601;544.77;0.23332;AZUL;1105;;0
27;LC;120141;A;27;0;;1.57678;584.4;0.20178;AZUL;1105;;0
26;LC;120173;C;24;0;;1.15516;640.21;0.21567;AZUL;1105;;0
25;LC;96721;D;14;0;;2.34057;544.24;0.13703;AZUL;1105;;0
24;LC;15110;C;13;0;;2.27301;694.73;0.20869;AZUL;1105;;0
23;LC;29491;A;14;0;;1.7113;725.13;0.23917;AZUL;1105;;0
22;LC;88815;B;22;0;;2.12278;545.69;0.2143;AZUL;1105;;0
21;LC;81903;B;24;0;;1.07924;637.41;0.15431;AZUL;1105;;0
20;LC;49457;C;3;0;;2.13476;517.28;0.19035;AZUL;1105;;0
19;LC;62114;E;28;0;;1.72223;506.86;0.08576;AZUL;1105;;0
18;LC;84487;E;24;0;;2.29459;522.91;0.09786;AZUL;1105;;0
17;LC;141773;C;16;0;;2.40119;721.65;0.19393;AZUL;1105;;0
16;LC;140865;D;16;0;;1.77675;719.28;0.27828;AZUL;1105;;0
15;LC;141737;C;15;0;;1.79951;557.09;0.18455;AZUL;1105;;0
14;LC;8731;C;10;0;;0.69899;756.7;0.224;AZUL;1105;;0
13;LC;140917;B;17;0;;2.989;543.82;0.18044;AZUL;1105;;0
12;LC;96728;A;17;0;;0.88171;571.09;0.22326;AZUL;1105;;0
11;LC;141280;D;12;0;;3.28514;558.62;0.15868;AZUL;1105;;0
10;LC;44687;A;9;0;;1.78812;478.1;0.1944;AZUL;1105;;0
9;LC;112102;A;11;0;;2.11507;567.03;0.15297;AZUL;1105;;0
8;LC;112139;B;17;0;;1.58527;577.71;0.15149;AZUL;1105;;0
7;LC;140876;D;22;0;;2.42167;576.04;0.18312;AZUL;1105;;0
6;LC;141227;B;12;0;;2.47458;559.05;0.14386;AZUL;1105;;0
5;LC;23049;B;8;0;;1.29853;643.94;0.20504;AZUL;1105;1.0;0
4;LC;112142;A;6;0;;1.72384;514.48;0.18987;AZUL;1105;1.0;0
3;LC;118248;C;7;0;;1.52036;499.48;0.20442;AZUL;1105;1.0;0
2;LC;140535;C;5;0;;0.95911;485.54;0.22037;AZUL;1105;1.0;0
1;LC;15096;C;6;0;;1.7371;579.22;0.26802;AZUL;1105;1.0;0
5;LC;140735;A;7;0;;2.82199;522.52;0.17585;AZUL;1105;0.0;0
4;LC;86330;A;8;0;;1.54954;517.17;0.21809;AZUL;1105;0.0;0
3;LC;140685;B;8;0;;2.39297;568.41;0.17887;AZUL;1105;0.0;0
2;LC;140748;C;6;0;;3.03148;611.07;0.15871;AZUL;1105;0.0;0
136;MT;83220;B;19;0;;2.11507;727.84;0.25095;AZUL;1115;;0
180;MT;117911;E;14;0;;2.84853;734.09;0.04518;AZUL;1115;;0
179;MT;32965;D;26;0;;1.92946;552.62;0.14703;AZUL;1115;;0
178;MT;111606;B;14;0;;1.59493;742.52;0.33069;AZUL;1115;;0
177;MT;117849;A;16;0;;1.33176;560.72;0.14341;AZUL;1115;;0
176;MT;141536;B;30;0;;3.27635;641.88;0.14055;AZUL;1115;;0
175;MT;96409;D;5;0;;1.80528;685.52;0.17764;AZUL;1115;;0
174;MT;96344;B;29;0;;0.9071;582.82;0.19843;AZUL;1115;;0
173;MT;82608;C;21;0;;1.95173;646.98;0.21516;AZUL;1115;;0
172;MT;25236;A;11;0;;1.77991;686.88;0.15662;AZUL;1115;;0
171;MT;42959;C;19;0;;1.8075;752.22;0.20343;AZUL;1115;;0
170;MT;39594;E;27;0;;1.75433;582.07;0.2843;AZUL;1115;;0
169;MT;39785;D;15;0;;2.09963;648.15;0.28489;AZUL;1115;;0
168;MT;29906;C;8;0;;2.27407;697.37;0.1809;AZUL;1115;;0
167;MT;32092;A;27;0;;2.48267;647.14;0.11603;AZUL;1115;;0
166;MT;111600;B;22;0;;2.09459;757.7;0.20322;AZUL;1115;;0
165;MT;67147;D;1;0;;1.45002;598.12;0.20846;AZUL;1115;;0
164;MT;27866;E;5;0;;2.73149;648.66;0.18111;AZUL;1115;;0
163;MT;44399;B;17;0;;1.32878;704.69;0.18028;AZUL;1115;;0
162;MT;49343;C;12;0;;1.24019;603.26;0.26809;AZUL;1115;;0
161;MT;63318;D;1;0;;1.62143;656.73;0.15547;AZUL;1115;;0
160;MT;89124;A;25;0;;1.75873;621.54;0.12097;AZUL;1115;;0
159;MT;38589;E;9;0;;1.15253;711.62;0.19102;AZUL;1115;;0
158;MT;86839;C;14;0;;2.24079;767.76;0.29635;AZUL;1115;;0
157;MT;111626;C;9;0;;1.90901;624.11;0.34996;AZUL;1115;;0
156;MT;117943;D;20;0;;1.61276;667.22;0.13355;AZUL;1115;;0
155;MT;63862;D;2;0;;1.25949;710.42;0.26204;AZUL;1115;;0
154;MT;126044;B;18;0;;2.31188;774.16;0.29997;AZUL;1115;;0
153;MT;7271;D;20;0;;1.2767;628.81;0.28918;AZUL;1115;;0
152;MT;85460;A;26;0;;1.91919;673.43;0.17145;AZUL;1115;;0
151;MT;39894;B;24;0;;1.63915;713.81;0.1433;AZUL;1115;;0
150;MT;31126;C;8;0;;2.18251;779.77;0.30348;AZUL;1115;;0
149;MT;125995;A;23;0;;2.06832;714.4;0.23203;AZUL;1115;;0
148;MT;29346;B;16;0;;1.37022;785.63;0.18873;AZUL;1115;;0
147;MT;15268;C;10;0;;2.06279;635.53;0.21845;AZUL;1115;;0
146;MT;31366;D;3;0;;2.21676;674.24;0.20214;AZUL;1115;;0
145;MT;25818;D;13;0;;1.92625;791.18;0.15444;AZUL;1115;;0
144;MT;29728;B;25;0;;1.86299;636.22;0.19716;AZUL;1115;;0
143;MT;54142;C;29;0;;1.38186;679.05;0.30088;AZUL;1115;;0
142;MT;15978;E;28;0;;1.28609;798.95;0.20663;AZUL;1115;;0
141;MT;85400;D;12;0;;3.49043;696.54;0.29314;AZUL;1115;;0
140;MT;39361;B;4;0;;1.45585;679.37;0.1174;AZUL;1115;;0
139;MT;43039;D;3;0;;1.29609;726.29;0.10236;AZUL;1115;;0
138;MT;111455;C;27;0;;1.40876;640.26;0.16936;AZUL;1115;;0
137;MT;117756;D;13;0;;0.95677;684.47;0.15387;AZUL;1115;;0
91;CN;49900;B;10;0;;2.16971;532.79;0.17424;AZUL;1125;;0
135;CN;126550;A;10;0;;1.30415;705.03;0.15354;AZUL;1125;;0
134;CN;54377;A;28;0;;1.80497;709.44;0.22201;AZUL;1125;;0
133;CN;111596;D;11;0;;1.45373;503.24;0.1846;AZUL;1125;;0
132;CN;8948;A;18;0;;1.01623;529.91;0.14929;AZUL;1125;;0
131;CN;97899;C;20;0;;1.79737;584.35;0.23306;AZUL;1125;;0
130;CN;62871;D;15;0;;1.49902;412.59;0.20865;AZUL;1125;;0
129;CN;9418;A;25;0;;1.74002;545.73;0.16583;AZUL;1125;;0
128;CN;97758;C;17;0;;1.91487;606.38;0.30701;AZUL;1125;;0
127;CN;117804;B;22;0;;2.43795;628.46;0.20665;AZUL;1125;;0
126;CN;68675;B;24;0;;0.85017;633.14;0.23031;AZUL;1125;;0
125;CN;84518;B;30;0;;0.88448;507.59;0.20465;AZUL;1125;;0
124;CN;95507;B;3;0;;1.61069;598.77;0.20411;AZUL;1125;;0
123;CN;68024;D;25;0;;3.42533;655.35;0.21628;AZUL;1125;;0
122;CN;85780;C;7;0;;2.05726;650.52;0.16938;AZUL;1125;;0
121;CN;85169;C;23;0;;2.33483;570.49;0.12771;AZUL;1125;;0
120;CN;117762;C;27;0;;2.47198;666.25;0.13963;AZUL;1125;;0
