CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
115;CN;41122;C;15;0;;2.94887;569,94;0.20571;AZUL;1261;;0
104;CN;126559;B;18;0;;1.87573;707,39;0.0786;AZUL;1261;;0
103;CN;111492;D;22;0;;1.98795;727,44;0.11215;AZUL;1261;;0
100;CN;117840;A;23;0;;1.30209;754,32;0.15444;AZUL;1261;;0
19;LC;140811;A;30;0;;2.03832;576,70;0.24521;AZUL;1241;;0
14;LC;140872;C;18;0;;1.31835;507,69;0.19857;AZUL;1241;;0
5;LC;140708;A;5;0;;2.51157;579,31;0.17248;AZUL;1241;0.0;0
4;LC;140729;C;6;0;;1.52132;643,57;0.2144;AZUL;1281;1.0;0
150;MT;117706;A;19;0;;2.26306;645,12;0.23837;AZUL;1211;;0
147;MT;16795;D;16;0;;1.05676;698,51;0.08392;AZUL;1211;;0
177;MT;37312;D;4;0;;1.84465;556,33;0.22289;AZUL;1291;;0
141;MT;117730;A;30;0;;2.16697;785,93;0.07989;AZUL;1291;;0
139;MT;126030;D;18;0;;3.85903;730,00;0.32314;AZUL;1291;;0
138;MT;44814;E;1;0;;1.59068;668,62;0.13542;AZUL;1291;;0
91;CN;88089;C;28;0;;1.81565;585,40;0.17723;AZUL;1261;;0
129;CN;141738;A;4;0;;2.03842;762,63;0.23027;AZUL;1261;;0
148;MT;117596;B;5;0;;1.88551;817,52;0.20307;AZUL;1291;;0
45;LC;140920;E;3;0;;1.41999;567,93;0.21271;AZUL;1201;;0
29;LC;140944;E;15;0;;1.74817;691,98;0.19926;AZUL;1201;;0
71;CH;140819;A;19;0;;0.93259;690,01;0.09391;AZUL;1191;;0
161;MT;64151;E;2;0;;2.19283;705,12;0.07643;AZUL;1291;;0
156;MT;117601;E;10;0;;3.53513;727,28;0.14674;AZUL;1291;;0
88;CH;141051;A;18;0;;1.90228;659,99;0.16847;AZUL;1191;;0
94;CN;40431;B;24;0;;2.92795;678,51;0.12882;AZUL;1301;;0
176;MT;81742;E;2;0;;1.63418;634,48;0.13956;AZUL;1211;;0
1;LC;140730;D;7;0;;2.77283;535,67;0.17995;AZUL;1241;0.0;0
36;LC;141005;B;1;0;;1.75502;499,29;0.20829;AZUL;1241;;0
33;LC;141475;A;22;0;;3.31899;588,09;0.16091;AZUL;1241;;0
58;CH;141466;C;20;0;;2.82802;597,49;0.32247;AZUL;1231;;0
51;CH;140576;B;21;0;;1.33537;422,72;0.19854;AZUL;1231;;0
14;LC;140899;D;29;0;;1.22127;621,43;0.22043;AZUL;1201;;0
10;LC;111887;E;29;0;;3.04416;533,95;0.1833;AZUL;1201;;0
5;LC;140732;B;7;0;;2.91867;512,36;0.19992;AZUL;1201;0.0;0
174;MT;126039;E;6;0;;1.55327;471,08;0.18185;AZUL;1211;;0
170;MT;37441;D;22;0;;3.01304;767,18;0.08455;AZUL;1211;;0
169;MT;81743;D;2;0;;1.72431;577,83;0.18886;AZUL;1211;;0
167;MT;27330;A;18;0;;1.94836;693,92;0.17138;AZUL;1211;;0
161;MT;86360;D;17;1;Bis<0,01 e Problemas na convergência;;0,00;;AZUL;1211;;0
117;CN;97670;D;10;0;;1.79447;529,15;0.16547;AZUL;1301;;0
108;CN;96496;B;17;0;;3.65573;624,08;0.31288;AZUL;1301;;0
100;CN;117840;A;23;0;;1.30209;754,32;0.15444;AZUL;1301;;0
65;CH;141104;A;13;0;;3.50089;556,07;0.15911;AZUL;1191;;0
50;CH;141106;E;5;0;;3.29734;619,13;0.15604;AZUL;1191;;0
86;CH;63858;C;4;0;;2.12258;582,43;0.22694;AZUL;1231;;0
80;CH;141122;D;11;0;;2.6472;515,40;0.18491;AZUL;1231;;0
67;CH;140611;A;19;0;;1.72609;482,62;0.1911;AZUL;1231;;0
134;CN;85436;E;29;0;;1.56816;675,34;0.18632;AZUL;1221;;0
127;CN;97813;C;15;0;;3.04923;724,44;0.15941;AZUL;1221;;0
58;CH;141466;C;20;0;;2.82802;597,49;0.32247;AZUL;1271;;0
55;CH;140548;C;29;0;;3.00594;493,65;0.20314;AZUL;1271;;0
54;CH;141387;B;25;0;;2.50523;495,88;0.18539;AZUL;1271;;0
51;CH;140576;B;21;0;;1.33537;422,72;0.19854;AZUL;1271;;0
162;MT;125965;C;10;0;;2.47907;545,05;0.17829;AZUL;1251;;0
93;CN;14425;A;30;0;;1.15501;525,07;0.12671;AZUL;1261;;0
31;LC;141450;A;2;0;;2.53799;599,71;0.24444;AZUL;1281;;0
27;LC;140870;A;24;0;;1.89752;542,06;0.21091;AZUL;1281;;0
9;LC;141406;D;29;0;;2.58466;761,16;0.171;AZUL;1281;;0
39;LC;97007;C;4;0;;1.9592;591,29;0.16231;AZUL;1201;;0
24;LC;140857;E;21;0;;1.2615;440,79;0.01135;AZUL;1201;;0
109;CN;83552;D;7;0;;2.40735;662,18;0.13073;AZUL;1221;;0
98;CN;86347;B;28;0;;3.97355;619,29;0.12256;AZUL;1221;;0
117;CN;82333;A;22;0;;2.71433;698,22;0.05932;AZUL;1221;;0
164;MT;96489;B;5;0;;1.95326;587,57;0.13053;AZUL;1251;;0
153;MT;14774;E;18;0;;1.641;504,50;0.175;AZUL;1251;;0
105;CN;117828;B;19;0;;2.80401;658,81;0.34028;AZUL;1261;;0
41;LC;141208;D;10;0;;2.30879;581,16;0.16623;AZUL;1281;;0
20;LC;15026;D;14;0;;1.85867;598,12;0.24537;AZUL;1241;;0
15;LC;141467;E;22;0;;2.80475;593,47;0.17052;AZUL;1241;;0
8;LC;14727;D;16;0;;2.1034;492,29;0.12881;AZUL;1241;;0
3;LC;140725;E;8;0;;2.69388;612,42;0.13443;AZUL;1241;0.0;0
146;MT;14410;E;4;0;;2.38237;688,67;0.10321;AZUL;1211;;0
139;MT;141567;D;24;0;;1.18793;675,70;0.15183;AZUL;1211;;0
60;CH;141049;D;22;0;;1.40431;508,59;0.21032;AZUL;1191;;0
132;CN;126541;C;1;0;;3.08461;593,34;0.24287;AZUL;1261;;0
149;MT;125956;A;29;0;;1.21177;811,31;0.10322;AZUL;1291;;0
116;CN;60037;B;9;0;;3.05374;681,69;0.33738;AZUL;1221;;0
169;MT;53181;B;26;0;;2.23246;540,89;0.15192;AZUL;1291;;0
155;MT;117594;D;14;0;;2.85622;739,66;0.21409;AZUL;1291;;0
89;CH;141142;D;30;0;;3.20901;494,36;0.29486;AZUL;1191;;0
86;CH;141022;E;25;0;;3.83368;579,15;0.11063;AZUL;1191;;0
83;CH;140815;C;28;0;;1.15078;524,13;0.01092;AZUL;1191;;0
82;CH;125684;B;16;0;;3.5628;550,48;0.22204;AZUL;1191;;0
73;CH;118069;B;17;0;;1.626;623,13;0.18301;AZUL;1271;;0
177;MT;14389;A;15;0;;0.96035;652,43;0.14823;AZUL;1211;;0
152;MT;86783;B;22;0;;3.58609;800,09;0.19242;AZUL;1211;;0
149;MT;125884;E;11;0;;3.44278;655,67;0.09149;AZUL;1211;;0
44;LC;140835;B;20;0;;3.6215;481,89;0.18705;AZUL;1241;;0
42;LC;7238;E;18;0;;1.89;519,70;0.172;AZUL;1241;;0
35;LC;140866;E;17;0;;1.49999;657,60;0.1612;AZUL;1241;;0
61;CH;141116;C;15;0;;3.91893;565,98;0.17428;AZUL;1231;;0
52;CH;140951;D;22;0;;2.63908;527,83;0.17545;AZUL;1231;;0
3;LC;141715;E;8;0;;2.65505;551,61;0.18619;AZUL;1201;1.0;0
164;MT;14887;X;26;1;Exclusão pedagógica;;0,00;;AZUL;1211;;0
153;MT;125935;E;17;0;;1.13247;513,88;0.19155;AZUL;1211;;0
97;CN;84041;A;3;0;;3.68114;627,13;0.1;AZUL;1221;;0
113;CN;141760;D;13;0;;2.4239;619,04;0.26425;AZUL;1301;;0
110;CN;13234;B;17;0;;1.03245;623,49;0.12791;AZUL;1301;;0
106;CN;63131;C;20;0;;3.05747;728,88;0.29517;AZUL;1301;;0
104;CN;126559;B;18;0;;1.87573;707,39;0.0786;AZUL;1301;;0
99;CN;14364;E;22;0;;1.30204;473,77;0.10055;AZUL;1301;;0
127;CN;85789;C;7;0;;3.69143;647,34;0.20493;AZUL;1261;;0
123;CN;89675;C;9;0;;2.45026;711,50;0.18741;AZUL;1261;;0
84;CH;141027;C;4;0;;1.25504;504,00;0.20306;AZUL;1271;;0
49;CH;140489;C;27;0;;2.44955;528,83;0.1725;AZUL;1271;;0
170;MT;117714;A;9;0;;2.60222;709,30;0.17394;AZUL;1291;;0
57;CH;125719;E;23;0;;2.53325;566,43;0.17011;AZUL;1191;;0
127;CN;85789;C;7;0;;3.69143;647,34;0.20493;AZUL;1301;;0
81;CH;140157;E;12;0;;3.11132;479,26;0.2064;AZUL;1231;;0
125;CN;64023;E;13;0;;1.81427;641,99;0.25187;AZUL;1221;;0
142;MT;82327;B;21;0;;2.37767;775,30;0.28057;AZUL;1291;;0
69;CH;140153;D;1;0;;2.45957;743,94;0.13227;AZUL;1271;;0
63;CH;140528;A;18;0;;3.7616;550,31;0.17834;AZUL;1271;;0
57;CH;141066;C;16;0;;2.69465;538,98;0.1655;AZUL;1271;;0
155;MT;117594;D;14;0;;2.85622;739,66;0.21409;AZUL;1251;;0
37;LC;36864;A;12;0;;1.14733;538,90;0.23027;AZUL;1281;;0
30;LC;140921;B;29;0;;1.98881;513,16;0.16935;AZUL;1281;;0
22;LC;11815;C;13;0;;1.24801;599,80;0.194;AZUL;1281;;0
13;LC;95315;E;9;0;;1.63827;495,74;0.13773;AZUL;1281;;0
36;LC;141260;A;12;0;;1.74835;577,04;0.16206;AZUL;1201;;0
126;CN;14943;A;5;0;;1.62506;677,93;0.09398;AZUL;1261;;0
97;CN;78962;C;26;0;;3.54791;553,46;0.18023;AZUL;1261;;0
95;CN;60991;D;25;0;;3.56699;671,00;0.19228;AZUL;1261;;0
92;CN;83378;B;3;0;;1.92829;385,05;0.20133;AZUL;1221;;0
134;CN;10473;D;2;0;;1.71706;731,39;0.30327;AZUL;1301;;0
178;MT;125932;B;22;0;;3.05237;718,34;0.22043;AZUL;1251;;0
175;MT;44095;C;8;0;;2.56873;703,81;0.20898;AZUL;1251;;0
170;MT;117714;A;9;0;;2.60222;709,30;0.17394;AZUL;1251;;0
167;MT;14661;C;11;0;;2.1714;598,00;0.19773;AZUL;1251;;0
166;MT;111538;D;27;0;;1.56473;575,95;0.32554;AZUL;1251;;0
151;MT;125914;D;24;0;;1.7035;607,04;0.1698;AZUL;1251;;0
149;MT;125956;A;29;0;;1.21177;811,31;0.10322;AZUL;1251;;0
108;CN;96496;B;17;0;;3.65573;624,08;0.31288;AZUL;1261;;0
107;CN;63407;C;20;0;;1.67788;697,96;0.28897;AZUL;1261;;0
102;CN;81637;D;21;0;;3.54994;689,62;0.19877;AZUL;1261;;0
4;LC;140614;C;8;0;;2.25894;600,73;0.17726;AZUL;1281;0.0;0
27;LC;140870;A;24;0;;1.89752;542,06;0.21091;AZUL;1241;;0
11;LC;7582;D;3;0;;1.14699;554,20;0.138;AZUL;1241;;0
5;LC;140566;E;7;0;;1.6142;566,62;0.19198;AZUL;1241;1.0;0
4;LC;140729;C;6;0;;1.52132;643,57;0.2144;AZUL;1241;1.0;0
2;LC;140565;D;5;0;;2.78457;565,11;0.16995;AZUL;1241;1.0;0
1;LC;140718;E;8;0;;2.73373;500,16;0.19391;AZUL;1241;1.0;0
3;LC;140652;E;5;0;;1.55494;570,22;0.21103;AZUL;1281;1.0;0
140;MT;98278;E;27;0;;1.71891;719,57;0.08744;AZUL;1211;;0
180;MT;111560;A;15;0;;2.34866;628,88;0.1796;AZUL;1291;;0
175;MT;44095;C;8;0;;2.56873;703,81;0.20898;AZUL;1291;;0
140;MT;117920;A;30;0;;2.92825;617,75;0.17261;AZUL;1291;;0
59;CH;48747;A;3;0;;1.70103;511,48;0.11185;AZUL;1191;;0
115;CN;117866;B;10;0;;2.33748;677,34;0.10811;AZUL;1221;;0
38;LC;141214;A;13;0;;2.36405;500,91;0.19662;AZUL;1201;;0
37;LC;141201;C;12;0;;1.33139;623,17;0.22153;AZUL;1201;;0
30;LC;140885;A;15;0;;3.32492;541,63;0.18782;AZUL;1201;;0
74;CH;140214;D;9;0;;1.22847;557,31;0.22441;AZUL;1191;;0
70;CH;95744;C;15;0;;2.88236;576,85;0.1722;AZUL;1191;;0
85;CH;140476;D;14;0;;2.98259;604,36;0.22825;AZUL;1191;;0
95;CN;60991;D;25;0;;3.56699;671,00;0.19228;AZUL;1301;;0
171;MT;117727;A;11;0;;2.49104;801,09;0.08231;AZUL;1291;;0
156;MT;117601;E;10;0;;3.53513;727,28;0.14674;AZUL;1251;;0
70;CH;96984;C;14;0;;1.16096;665,46;0.1754;AZUL;1271;;0
179;MT;14366;C;1;0;;1.52531;563,29;0.18496;AZUL;1211;;0
45;LC;140806;D;16;0;;2.24767;537,67;0.18584;AZUL;1241;;0
43;LC;140952;B;17;0;;1.20716;528,15;0.18862;AZUL;1241;;0
41;LC;141208;D;10;0;;2.30879;581,16;0.16623;AZUL;1241;;0
59;CH;141021;B;24;0;;2.15539;747,59;0.28708;AZUL;1231;;0
54;CH;141387;B;25;0;;2.50523;495,88;0.18539;AZUL;1231;;0
87;CH;140165;B;1;0;;1.08066;519,93;0.20308;AZUL;1271;;0
173;MT;125933;B;10;0;;2.60187;711,19;0.26394;AZUL;1211;;0
168;MT;24523;A;28;0;;2.68656;750,46;0.12713;AZUL;1211;;0
101;CN;117711;A;14;0;;2.18942;720,86;0.13524;AZUL;1221;;0
74;CH;140538;A;6;0;;1.33134;583,51;0.23955;AZUL;1271;;0
126;CN;14943;A;5;0;;1.62506;677,93;0.09398;AZUL;1301;;0
101;CN;76380;D;21;0;;3.41659;665,72;0.19066;AZUL;1301;;0
124;CN;11309;C;8;0;;1.62855;399,95;0.09528;AZUL;1261;;0
147;MT;14618;C;9;0;;1.13695;725,07;0.14845;AZUL;1251;;0
142;MT;82327;B;21;0;;2.37767;775,30;0.28057;AZUL;1251;;0
33;LC;141475;A;22;0;;3.31899;588,09;0.16091;AZUL;1281;;0
63;CH;141363;B;11;0;;3.81637;570,94;0.15459;AZUL;1191;;0
61;CH;140440;E;16;0;;2.59177;479,67;0.17587;AZUL;1191;;0
58;CH;140376;A;2;0;;2.8641;524,52;0.19053;AZUL;1191;;0
68;CH;141313;A;9;0;;1.73459;611,12;0.2438;AZUL;1271;;0
89;CH;140536;B;2;0;;1.85938;520,02;0.19319;AZUL;1231;;0
88;CH;141044;C;2;0;;3.33701;527,93;0.20318;AZUL;1231;;0
84;CH;141027;C;4;0;;1.25504;504,00;0.20306;AZUL;1231;;0
72;CH;141050;A;26;0;;2.73781;671,74;0.23395;AZUL;1231;;0
129;CN;60332;E;10;0;;3.39558;660,65;0.08851;AZUL;1221;;0
126;CN;87989;C;2;0;;2.32351;621,00;0.10449;AZUL;1221;;0
89;CH;140536;B;2;0;;1.85938;520,02;0.19319;AZUL;1271;;0
159;MT;26888;C;12;0;;1.83542;796,82;0.30697;AZUL;1251;;0
25;LC;14918;C;26;0;;2.15783;563,04;0.14759;AZUL;1281;;0
24;LC;140909;A;27;0;;2.0402;591,50;0.1813;AZUL;1281;;0
16;LC;141423;E;20;0;;2.43139;595,74;0.24644;AZUL;1281;;0
12;LC;141241;B;11;0;;1.67142;662,23;0.24018;AZUL;1281;;0
11;LC;7582;D;3;0;;1.14699;554,20;0.138;AZUL;1281;;0
34;LC;120648;C;14;0;;1.82581;645,07;0.12254;AZUL;1201;;0
96;CN;14398;B;26;0;;1.10698;674,92;0.20057;AZUL;1261;;0
108;CN;117823;D;6;0;;3.78075;677,93;0.05731;AZUL;1221;;0
132;CN;126541;C;1;0;;3.08461;593,34;0.24287;AZUL;1301;;0
112;CN;111466;A;1;0;;3.38485;702,00;0.18168;AZUL;1221;;0
163;MT;6954;C;3;0;;2.416;599,10;0.118;AZUL;1251;;0
106;CN;63131;C;20;0;;3.05747;728,88;0.29517;AZUL;1261;;0
42;LC;7238;E;18;0;;1.89;519,70;0.172;AZUL;1281;;0
39;LC;140852;C;3;0;;2.66578;457,25;0.19271;AZUL;1281;;0
1;LC;140718;E;8;0;;2.73373;500,16;0.19391;AZUL;1281;1.0;0
32;LC;140878;D;28;0;;2.15451;545,33;0.16205;AZUL;1241;;0
25;LC;14918;C;26;0;;2.15783;563,04;0.14759;AZUL;1241;;0
12;LC;141241;B;11;0;;1.67142;662,23;0.24018;AZUL;1241;;0
10;LC;14713;E;15;0;;1.29568;621,01;0.14848;AZUL;1241;;0
7;LC;141283;B;14;0;;2.20125;582,58;0.2119;AZUL;1241;;0
6;LC;118144;C;23;0;;2.43295;590,09;0.13239;AZUL;1281;;0
136;MT;48324;B;8;0;;2.09451;744,82;0.25838;AZUL;1211;;0
141;MT;14994;E;28;0;;2.70307;636,82;0.16099;AZUL;1211;;0
178;MT;125932;B;22;0;;3.05237;718,34;0.22043;AZUL;1291;;0
145;MT;38236;B;25;0;;1.75186;753,91;0.16611;AZUL;1291;;0
128;CN;89877;E;30;0;;2.64928;683,59;0.205;AZUL;1261;;0
122;CN;97767;D;6;0;;1.78472;698,86;0.10818;AZUL;1221;;0
33;LC;141239;A;13;0;;1.72594;666,93;0.27058;AZUL;1201;;0
166;MT;111538;D;27;0;;1.56473;575,95;0.32554;AZUL;1291;;0
158;MT;125936;E;13;0;;1.74431;797,76;0.09777;AZUL;1291;;0
152;MT;14434;C;4;0;;1.22381;726,43;0.1642;AZUL;1291;;0
87;CH;140468;B;7;0;;3.81176;574,42;0.24129;AZUL;1191;;0
84;CH;141123;D;3;0;;0.76651;669,32;0.09277;AZUL;1191;;0
97;CN;78962;C;26;0;;3.54791;553,46;0.18023;AZUL;1301;;0
139;MT;126030;D;18;0;;3.85903;730,00;0.32314;AZUL;1251;;0
122;CN;126545;A;10;0;;1.75908;633,56;0.23258;AZUL;1261;;0
120;CN;89506;E;8;0;;1.59807;700,59;0.08163;AZUL;1261;;0
40;LC;141231;D;9;0;;1.59315;476,20;0.19091;AZUL;1241;;0
34;LC;141405;C;4;0;;1.30934;454,15;0.20553;AZUL;1241;;0
148;MT;141566;C;9;0;;2.25456;726,98;0.24366;AZUL;1211;;0
56;CH;140426;E;28;0;;2.81419;563,29;0.20398;AZUL;1231;;0
2;LC;140697;E;6;0;;3.02681;622,72;0.15562;AZUL;1241;0.0;0
13;LC;140949;C;16;0;;1.43175;580,54;0.12273;AZUL;1201;;0
9;LC;88031;E;30;0;;1.73107;660,10;0.19199;AZUL;1201;;0
4;LC;140649;B;5;0;;2.23798;586,09;0.18548;AZUL;1201;1.0;0
4;LC;140785;A;8;0;;2.4787;539,22;0.33723;AZUL;1201;0.0;0
78;CH;140430;A;27;0;;3.07524;619,36;0.14876;AZUL;1191;;0
160;MT;141540;A;29;0;;2.11162;738,01;0.17296;AZUL;1211;;0
159;MT;125977;D;23;0;;2.04085;627,71;0.27067;AZUL;1211;;0
124;CN;11309;C;8;0;;1.62855;399,95;0.09528;AZUL;1301;;0
112;CN;11543;E;12;0;;1.97133;518,51;0.1645;AZUL;1301;;0
111;CN;97133;E;18;0;;2.64554;591,22;0.21322;AZUL;1301;;0
103;CN;111492;D;22;0;;1.98795;727,44;0.11215;AZUL;1301;;0
77;CH;141070;E;8;0;;1.69043;522,02;0.19072;AZUL;1271;;0
138;MT;44814;E;1;0;;1.59068;668,62;0.13542;AZUL;1251;;0
145;MT;38236;B;25;0;;1.75186;753,91;0.16611;AZUL;1251;;0
143;MT;87686;E;29;0;;1.94508;667,47;0.08764;AZUL;1251;;0
62;CH;141118;C;7;0;;2.58516;539,35;0.17772;AZUL;1191;;0
75;CH;141024;D;8;0;;1.38076;546,55;0.21175;AZUL;1271;;0
46;CH;85740;D;23;0;;1.06381;536,02;0.20981;AZUL;1231;;0
79;CH;141422;A;13;0;;2.48797;510,00;0.18327;AZUL;1231;;0
73;CH;118069;B;17;0;;1.626;623,13;0.18301;AZUL;1231;;0
71;CH;141017;D;7;0;;2.01061;668,20;0.19435;AZUL;1231;;0
70;CH;96984;C;14;0;;1.16096;665,46;0.1754;AZUL;1231;;0
69;CH;140153;D;1;0;;2.45957;743,94;0.13227;AZUL;1231;;0
124;CN;66259;B;20;0;;2.34079;600,18;0.23885;AZUL;1221;;0
66;CH;87223;B;3;0;;2.00691;705,59;0.29477;AZUL;1271;;0
53;CH;141375;A;30;0;;3.59519;488,63;0.18978;AZUL;1271;;0
158;MT;125936;E;13;0;;1.74431;797,76;0.09777;AZUL;1251;;0
40;LC;141231;D;9;0;;1.59315;476,20;0.19091;AZUL;1281;;0
32;LC;140878;D;28;0;;2.15451;545,33;0.16205;AZUL;1281;;0
20;LC;15026;D;14;0;;1.85867;598,12;0.24537;AZUL;1281;;0
15;LC;141467;E;22;0;;2.80475;593,47;0.17052;AZUL;1281;;0
26;LC;140959;C;17;0;;3.54204;745,24;0.11597;AZUL;1201;;0
105;CN;87721;E;8;0;;2.1809;601,18;0.20267;AZUL;1221;;0
